Start Date,End Date,Store Name,Store ID,Business ID,Merchant Supplied ID,Gross Sales,Total Orders Including Cancelled Orders,Total Delivered or Picked Up Orders,AOV,Total Commission,Total Promotion Fees | (for historical reference only),Total Promotion Sales | (for historical reference only),Total Ad Fees | (for historical reference only),Total Ad Sales | (for historical reference only),Currency
2026-02-01,2026-02-28,Fierce Chicken Sandwich (456 Grove St),32863881,11411069,32863881,46.17,1,1,46.17,7.83,7.99,46.17,3.00,46.17,USD
2026-02-01,2026-02-28,Fierce Chicken Sandwich (589 1st Avenue),35115667,11411069,35115667,116.93,4,4,29.23,18.83,26.76,116.93,6.00,59.96,USD
2026-02-01,2026-02-28,Fierce Chicken Sandwich (590 32nd St),32863877,11411069,32863877,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Fierce Chicken Sandwich (6413 Hillcrest Ave),35668945,11411069,35668945,82.94,2,2,41.47,14.19,13.98,82.94,23.23,82.94,USD
2026-02-01,2026-02-28,Fierce Chicken Sandwich (766 Grand St),38210463,11411069,38210463,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Fierce Chicken Sandwich (810 N Vallejo),39042683,11411069,39042683,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Fiesta Mexibowl,39161859,16733658,39161859,72.92,2,2,36.46,12.98,8.99,43.95,0.00,0.00,USD
2026-02-01,2026-02-28,Fiesta Mexican Spot,36034031,391672,36034031,37.95,1,1,37.95,7.59,0.00,0.00,0.00,0.00,USD
2026-02-01,2026-02-28,Fiesta Mexican Spot  (3605 W Chandler Blvd #105),27925744,391672,27925744,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Fiesta Mexican Spot (1131 Westwood Blvd),23556706,391672,23556706,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Fiesta Mexican Spot (Hillside Ave),2849804,391672,2849804,99.95,4,4,24.99,26.99,10.00,59.97,3.00,19.99,USD
2026-02-01,2026-02-28,Fiesta Vegan Mexican (4955 Voltaire St),24270691,11102225,24270691,580.38,18,18,32.24,142.44,109.91,580.38,6.00,67.16,USD
2026-02-01,2026-02-28,Fine Line Desserts (12453 Oxnard St),26153026,921991,26153026,129.13,6,6,21.52,33.28,22.18,91.18,3.00,30.56,USD
2026-02-01,2026-02-28,Finger Lickin Fried Chicken (854 N Broadway),31619811,392011,31619811,75.52,2,2,37.76,19.06,13.98,75.52,7.97,27.97,USD
2026-02-01,2026-02-28,Finn's Famous Fries (3846 Mowry Ave),32926642,11225462,32926642,190.23,9,9,21.14,31.04,11.18,41.97,6.36,16.79,USD
2026-02-01,2026-02-28,Fiona's Breakfast Burritos,37618873,13937663,37618873,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Fiona's Breakfast Burritos (1282 Essex Ave),38215083,13937663,38215083,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Fiona's Breakfast Burritos (1929 Chestnut St),32863835,13937663,32863835,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Fiona's Breakfast Burritos (277 Gold Street),32863837,13937663,32863837,213.97,8,8,26.75,38.39,25.96,160.44,0.00,0.00,USD
2026-02-01,2026-02-28,Fiona's Breakfast Burritos (433 W 34th st),33886909,13937663,33886909,151.97,8,7,19.00,28.09,14.54,66.84,16.44,71.73,USD
2026-02-01,2026-02-28,Fiona's Breakfast Burritos (7701 Garrison Road),24227583,693494,24227583,1075.71,38,38,28.31,271.47,208.56,1075.71,34.63,237.81,USD
2026-02-01,2026-02-28,Fiona's Breakfast Burritos (Michelson Dr),22988449,693494,22988449,779.76,27,27,28.88,191.78,148.92,765.07,96.21,345.06,USD
2026-02-01,2026-02-28,Fiona's Breakfast Burritos -  (Polk St),1456061,693494,NULL,388.11,13,13,29.85,99.46,67.35,348.16,6.00,43.96,USD
2026-02-01,2026-02-28,Fiona's Pancake Bar,1008360,449678,NULL,76.90,4,4,19.23,19.93,12.46,52.42,9.00,54.53,USD
2026-02-01,2026-02-28,Fiona's Ultimate Wraps,2236277,857894,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Fiona's Ultimate Wraps,38215689,857894,38215689,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Fiona's Ultimate Wraps (607 9th Ave),2389718,857894,2389718,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Fiona's Ultimate Wraps (766 Grand St),38211325,857894,38211325,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Fire House Quesadillas,33967295,14229229,33967295,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Firenze Pasta Ristorante (20491 Alton Pkwy Ste B),25295187,374447,25295187,630.09,19,19,33.16,164.23,97.61,563.28,22.89,214.02,USD
2026-02-01,2026-02-28,Firenze Pasta Ristorante (4th Ave),842380,374447,NULL,253.80,8,8,31.73,66.26,38.84,233.81,6.00,49.96,USD
2026-02-01,2026-02-28,Firenze Pasta Ristorante (Queens Plaza),23038920,374447,23038920,124.01,6,6,20.67,34.92,10.56,50.67,3.00,19.78,USD
2026-02-01,2026-02-28,First Light Breakfast Cafe,36364663,911646,36364663,35.95,2,2,17.98,4.95,13.17,35.95,0.00,0.00,USD
2026-02-01,2026-02-28,First Light Breakfast Cafe (101 Guyon Ave),26292110,911646,26292110,482.78,22,22,21.94,122.91,91.92,441.64,17.57,127.01,USD
2026-02-01,2026-02-28,First Light Breakfast Cafe (1174 Chapel St),35492772,14669295,35492772,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,First Light Breakfast Cafe (1595 Seminole Blvd),28605911,911646,28605911,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,First Light Breakfast Cafe (303 East 9th Street),31314233,911646,31314233,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,First Light Breakfast Cafe (3907 Lee Hwy),24387449,911646,24387449,1588.95,66,65,24.08,394.93,320.94,1474.51,85.32,472.19,USD
2026-02-01,2026-02-28,First Light Breakfast Cafe (877 10th Ave),36031447,911646,36031447,33.47,1,1,33.47,5.36,7.68,33.47,11.59,33.47,USD
2026-02-01,2026-02-28,FirstBite Breakfast Sandwiches (370 Main St),31314269,12658404,31314269,394.36,17,16,23.20,100.92,69.90,332.14,9.00,33.56,USD
2026-02-01,2026-02-28,Flavor of Greek,39899129,724544,39899129,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Flowers Bouquet Shop (171 Bleecker St),2140050,894492,NULL,39706.51,509,505,78.01,10810.73,4120.64,37472.57,21.00,727.50,USD
2026-02-01,2026-02-28,Food & Liquor World,394811,189768,NULL,186.36,10,10,18.64,32.01,32.34,173.86,0.00,0.00,USD
2026-02-01,2026-02-28,Francesco Pasta Ristorante (2898 Homestead Rd),32926811,932185,32926811,253.20,10,10,25.32,37.58,60.29,253.20,9.00,76.94,USD
2026-02-01,2026-02-28,Frank's Philly Cheesesteaks,36523281,325003,36523281,35.96,1,1,35.96,5.99,6.00,35.96,0.00,0.00,USD
2026-02-01,2026-02-28,Frank's Philly Cheesesteaks,26175160,325003,26175160,1058.56,32,32,33.08,273.93,142.74,947.65,155.35,676.68,USD
2026-02-01,2026-02-28,Frankie's Burger Bar,33948231,329708,33948231,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Frankie's Burger Bar (1824 2nd Ave),33948227,329708,33948227,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Frankie's Burger Bar (3 West Fordham Rd.),25404572,329708,25404572,65.43,3,3,21.81,15.69,16.06,65.43,3.00,21.48,USD
2026-02-01,2026-02-28,French Omelette Bar (164-01 Hillside Ave),32863823,391330,32863823,50.41,1,1,50.41,9.48,3.99,50.41,0.00,0.00,USD
2026-02-01,2026-02-28,Fresh N Fruity Smoothies,34346795,848688,34346795,158.63,7,7,22.66,28.11,21.02,109.03,23.72,91.54,USD
2026-02-01,2026-02-28,Fresh N Fruity Smoothies (382 8th Ave),32863839,848688,32863839,307.50,17,17,18.09,57.43,25.28,104.83,6.00,36.35,USD
2026-02-01,2026-02-28,Fresh Seafood House (226 Newark Ave),24636919,877009,24636919,155.96,5,5,31.19,38.75,31.74,155.96,32.06,128.48,USD
2026-02-01,2026-02-28,Fried Chicken Co,33973287,581603,33973287,158.99,5,5,31.80,25.98,34.04,158.99,0.00,0.00,USD
2026-02-01,2026-02-28,Fried Chicken Savage (1428 Polk St),33558841,706849,33558841,171.82,6,6,28.64,24.47,22.00,122.88,3.00,9.99,USD
2026-02-01,2026-02-28,Fried Chicken Savage (555 CA-17),24974898,706849,24974898,674.64,17,17,39.68,177.23,96.79,621.48,21.00,358.09,USD
2026-02-01,2026-02-28,Fried Chicken Savage (George St),23046055,706849,23046055,18.38,1,1,18.38,4.41,4.67,18.38,0.00,0.00,USD
2026-02-01,2026-02-28,Fried Chicken Savage (Virtual Brand)(7000 Bancroft Ave),1505414,706849,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Fried Munchies Shack (3rd Ave),23268670,11072035,23268670,357.05,13,13,27.47,90.21,69.17,357.05,17.09,69.84,USD
2026-02-01,2026-02-28,Fried Rice Fanatic (33757 Woodward Ave),24387336,872515,24387336,633.16,28,28,22.61,150.13,154.50,581.70,18.00,115.50,USD
2026-02-01,2026-02-28,Fry Bird Sandwiches,33948289,11818490,33948289,25.96,1,1,25.96,4.19,5.99,25.96,0.00,0.00,USD
2026-02-01,2026-02-28,Fry Bird Sandwiches (15822 Bernardo Center Dr),35874349,11818490,35874349,47.57,1,1,47.57,8.11,7.99,47.57,0.00,0.00,USD
2026-02-01,2026-02-28,Fry Bird Sandwiches (16224 Tuskegee Airmen Way),33948287,11818490,33948287,125.11,5,5,25.02,20.88,24.69,110.43,0.00,0.00,USD
2026-02-01,2026-02-28,Fry Bird Sandwiches (370 Main St),31313869,11818490,31313869,172.87,8,8,21.61,45.03,28.70,142.10,6.00,30.85,USD
2026-02-01,2026-02-28,Fry Bird Sandwiches (4507 West Coast Hwy),40119426,11818490,40119426,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Fry Bird Sandwiches (493 Old Hickory Blvd),33558897,11818490,33558897,252.36,8,8,31.55,42.52,46.66,218.80,28.76,67.11,USD
2026-02-01,2026-02-28,FryChick Sandwiches,36031619,14718147,36031619,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,FryChick Sandwiches,37412203,14718147,37412203,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,FryChick Sandwiches,40385241,14718147,40385241,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,FryChick Sandwiches,35662249,14718147,35662249,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,FryChick Sandwiches,38216683,14718147,38216683,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,FryChick Sandwiches,40734667,14718147,40734667,64.94,2,2,32.47,11.79,6.99,34.96,0.00,0.00,USD
2026-02-01,2026-02-28,General's French Toast (W Chester Pike),23367264,922016,23367264,1342.96,53,53,25.34,322.35,273.61,1277.84,159.93,715.79,USD
2026-02-01,2026-02-28,Get Grilled Cheesin' (15198 E 13 Mile Rd),25832877,840822,25832877,58.42,2,2,29.21,14.99,10.45,58.42,0.00,0.00,USD
2026-02-01,2026-02-28,Get Grilled Cheesin' (W Chester Pike),23367267,840822,23367267,602.37,16,16,37.65,153.67,103.91,585.39,27.00,418.57,USD
2026-02-01,2026-02-28,Gina's Greens N' Things (327 Union St),33558959,11225469,33558959,100.39,5,5,20.08,17.33,16.76,68.93,0.00,0.00,USD
2026-02-01,2026-02-28,Glorious Panini Snob,33973079,859060,33973079,155.95,6,6,25.99,25.09,36.43,155.95,13.36,52.45,USD
2026-02-01,2026-02-28,Glorious Panini Snob (330 W Broadway),24556145,859060,24556145,40.56,2,2,20.28,9.75,9.03,40.56,7.28,20.28,USD
2026-02-01,2026-02-28,Glorious Panini Snob (433 W 34th st),23549668,859060,23549668,107.94,4,4,26.99,26.39,20.99,107.94,32.41,87.95,USD
2026-02-01,2026-02-28,Golden Bear Sandwiches,1783362,549430,NULL,206.24,9,9,22.92,50.29,47.49,206.24,12.00,105.57,USD
2026-02-01,2026-02-28,Golden Bear Sandwiches (111 E 161 St),25295455,549430,25295455,158.15,4,4,39.54,41.77,20.91,144.86,0.00,0.00,USD
2026-02-01,2026-02-28,Golden Bear Sandwiches (277 Gold Street),32927159,549430,32927159,18.18,1,1,18.18,0.82,5.54,18.18,8.00,18.18,USD
2026-02-01,2026-02-28,Golden Bear Sandwiches (83 Canal St #6019),23558050,549430,23558050,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Golden Bear Sandwiches (Virtual Brand)(W Chester Pike),1451975,549430,NULL,550.51,20,20,27.53,134.21,122.79,550.51,39.00,336.71,USD
2026-02-01,2026-02-28,Golden Dragon Asian Bowls (1401 E Arapaho Rd #F),32927301,11334912,32927301,63.62,3,3,21.21,9.38,18.70,63.62,5.97,16.77,USD
2026-02-01,2026-02-28,Good Planet Vegan Burgers (1428 Polk St),33558983,903309,33558983,1453.05,40,40,36.33,240.16,260.14,1453.05,155.75,734.76,USD
2026-02-01,2026-02-28,Good Planet Vegan Burgers (Hillcrest Ave),2428371,903309,NULL,244.51,4,4,61.13,67.06,23.97,174.08,0.00,0.00,USD
2026-02-01,2026-02-28,Gooey Mac N cheez (W Jefferson),26000460,11225471,26000460,23.98,1,1,23.98,5.75,5.79,23.98,0.00,0.00,USD
2026-02-01,2026-02-28,Gourmet Omelette Bar,35668631,414640,35668631,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Gourmet Omelette Bar (226 1/2 Newark Ave),24556355,414640,24556355,166.83,5,4,33.37,41.52,31.39,166.83,0.00,0.00,USD
2026-02-01,2026-02-28,Gourmet Omelette Bar (2909A Queens Plaza North),32863841,414640,32863841,88.14,3,3,29.38,14.61,18.05,88.14,9.50,29.38,USD
2026-02-01,2026-02-28,Gourmet Omelette Bar (Crenshaw),22997212,414640,22997212,826.46,36,36,22.96,206.64,166.29,740.45,42.75,165.76,USD
2026-02-01,2026-02-28,Grandma's Breakfast Sandwiches,35900839,1014385,35900839,122.86,4,4,30.72,22.36,12.98,73.94,0.00,0.00,USD
2026-02-01,2026-02-28,Grandma's Breakfast Sandwiches (105 Avenue A),33973783,1014385,33973783,155.19,7,7,22.17,22.41,37.45,145.40,45.45,133.53,USD
2026-02-01,2026-02-28,Grandma's Breakfast Sandwiches (15198 E 13 Mile Rd),25833954,1014385,25833954,392.80,19,19,20.67,106.72,45.04,183.54,17.93,96.06,USD
2026-02-01,2026-02-28,Grandma's Breakfast Sandwiches (315 Walter E Foran Blvd Ste 314),23549227,1014385,23549227,250.33,15,15,16.69,66.25,34.46,156.94,13.80,81.95,USD
2026-02-01,2026-02-28,Grandma's Breakfast Sandwiches (330 W Broadway),32927450,1014385,32927450,23.07,1,0,23.07,3.61,5.99,23.07,0.00,0.00,USD
2026-02-01,2026-02-28,Grandma's Breakfast Sandwiches (5993 Broadway),24556141,1014385,24556141,188.23,11,11,17.11,47.60,36.44,153.82,3.00,10.48,USD
2026-02-01,2026-02-28,Greek Gyro Spot (265 Bedford Ave),1834947,321655,NULL,43.56,2,2,21.78,13.06,0.00,0.00,3.00,21.78,USD
2026-02-01,2026-02-28,Greek Gyro Spot (Hoover Rd),23045876,321655,23045876,193.91,6,6,32.32,48.33,37.78,183.42,0.00,0.00,USD
2026-02-01,2026-02-28,Green Leaf Salads (1306 Atlantic Ave),25130218,11225473,25130218,70.39,4,4,17.60,17.60,15.71,70.39,3.00,18.58,USD
2026-02-01,2026-02-28,Green Leaf Salads (2614 Lebanon Pike),26344247,11225473,26344247,149.68,7,7,21.38,37.69,29.96,130.10,3.00,27.98,USD
2026-02-01,2026-02-28,Green Leaf Salads (277 Gold Street),35808175,11225473,35808175,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Green Leaf Salads (6806 Roosevelt Ave),37993786,11225473,37993786,35.16,1,1,35.16,5.83,6.99,35.16,0.00,0.00,USD
2026-02-01,2026-02-28,Green Vibes Salad (1116 Polk St),32927659,908480,32927659,205.03,7,7,29.29,34.98,36.09,159.48,38.63,116.90,USD
2026-02-01,2026-02-28,Green Vibes Salad (303 East 9th Street),31313941,908480,31313941,25.17,1,1,25.17,6.04,6.02,25.17,0.00,0.00,USD
2026-02-01,2026-02-28,Greens Salad God (493 Old Hickory Blvd),33886007,861211,33886007,188.16,8,8,23.52,31.24,37.97,160.20,34.24,76.89,USD
2026-02-01,2026-02-28,Greens Salad God (6611 S 101st E Ave),33948345,861211,33948345,191.96,9,9,21.33,35.61,16.97,109.75,0.00,0.00,USD
2026-02-01,2026-02-28,Grilled Cheese Ecstatic (401 Federal Rd),33559099,11103010,33559099,41.36,1,1,41.36,7.07,6.99,41.36,3.00,41.36,USD
2026-02-01,2026-02-28,Grilled Cheese Ecstatic (9th Ave),23060370,11103010,23060370,589.15,25,24,23.57,149.02,104.24,520.03,9.00,41.56,USD
2026-02-01,2026-02-28,Grilled Cheese Ecstatic (E 8th St),23367290,11103010,23367290,442.79,23,23,19.25,114.55,71.71,308.49,65.24,206.90,USD
2026-02-01,2026-02-28,Grilled Cheese Ecstatic (Sullivan St),23326403,11103010,23326403,83.20,3,3,27.73,20.79,16.85,83.20,0.00,0.00,USD
2026-02-01,2026-02-28,Halal Cheesesteak Snob,1608268,755167,NULL,866.36,27,27,32.09,203.30,157.28,821.39,97.73,303.80,USD
2026-02-01,2026-02-28,Halal Chicken Gyros Co. (Mowry Ave),873424,392316,NULL,1260.70,40,39,31.52,306.09,36.66,205.54,13.20,41.96,USD
2026-02-01,2026-02-28,Halal Chicken Spot (244 W. 14th street),1451913,667829,NULL,170.55,5,5,34.11,46.81,17.50,72.70,0.00,0.00,USD
2026-02-01,2026-02-28,Halal Chicken Spot (Jamaica Ave),23059274,667829,23059274,80.92,4,3,20.23,19.63,19.44,80.92,0.00,0.00,USD
2026-02-01,2026-02-28,Halal Gyro Lab (93 Avenue A),36238018,216466,36238018,91.94,3,3,30.65,16.11,11.40,60.96,24.70,91.94,USD
2026-02-01,2026-02-28,Halal Gyro Lab (Jamaica Ave),1459266,216466,NULL,131.14,7,5,18.73,34.31,16.75,99.89,9.00,70.65,USD
2026-02-01,2026-02-28,Halal Gyro Lab (Virtual Brand)(1760 3rd Ave),1497405,216466,NULL,483.93,20,20,24.20,117.74,97.52,483.93,95.96,354.80,USD
2026-02-01,2026-02-28,Halal Gyro Lab (W 14th),2423067,216466,NULL,25.97,1,1,25.97,6.23,5.19,25.97,0.00,0.00,USD
2026-02-01,2026-02-28,Halal Indian Bazaar,814583,364326,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Halal Indian Monsoon (B St),690586,321656,NULL,1216.18,27,27,45.04,310.81,194.35,1187.30,48.00,736.52,USD
2026-02-01,2026-02-28,Haley's Heavenly Burgers,34251159,11225474,34251159,21.48,1,1,21.48,3.44,5.29,21.48,0.00,0.00,USD
2026-02-01,2026-02-28,Haley's Heavenly Burgers,34349403,11225474,34349403,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Haley's Heavenly Burgers (226 1/2 Newark Ave),24556356,11225474,24556356,141.19,7,7,20.17,34.94,30.67,124.22,31.19,85.47,USD
2026-02-01,2026-02-28,Harry's Sandwich House (1424 Lexington Ave),31635793,11705244,31635793,83.21,4,4,20.80,20.46,18.96,83.21,0.00,0.00,USD
2026-02-01,2026-02-28,Harry's Sandwich House (228 George St),32863831,11705244,32863831,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Harry's Sandwich House (8886 Knott Ave),26291900,11705244,26291900,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Hassan's Mediterranean Flatbreads (1849 N Scottsdale Rd),24606197,11427318,24606197,137.83,5,4,27.57,23.10,25.01,121.07,5.98,29.75,USD
2026-02-01,2026-02-28,Headlines Mexican Spot,33964025,550785,33964025,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Headlines Mexican Spot (265 Bedford Ave),1834983,550785,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Healthy Salad Bar,1585823,554803,5423,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Healthy Salad Bar,1619091,554803,1760,495.15,27,27,18.34,125.59,76.47,457.43,73.72,229.83,USD
2026-02-01,2026-02-28,Heaven's Burgers,38058341,443555,38058341,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Heaven's Burgers,33950863,443555,33950863,29.44,1,1,29.44,4.71,6.88,29.44,7.79,29.44,USD
2026-02-01,2026-02-28,Heaven's Burgers (1 Kedron Ave Unit 4),35463385,443555,35463385,39.95,1,1,39.95,6.59,7.99,39.95,3.00,39.95,USD
2026-02-01,2026-02-28,Heaven's Burgers (1282 Essex Ave),38215266,443555,38215266,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Heaven's Burgers (S 11th St),25404570,443555,25404570,116.88,5,5,23.38,29.11,23.80,104.19,3.00,19.78,USD
2026-02-01,2026-02-28,Heavens Chicken Wings (New York),849212,377545,NULL,216.21,7,7,30.89,44.68,44.50,216.21,0.00,0.00,USD
2026-02-01,2026-02-28,Hella Good Chicken Wings (43 W Flagler St),28606154,292230,28606154,259.87,9,9,28.87,65.73,47.69,223.02,17.04,51.02,USD
2026-02-01,2026-02-28,Henry's Chicken Wings (4663 Trousdale Dr),24328785,873775,24328785,124.55,3,3,41.52,31.22,23.48,124.55,0.00,0.00,USD
2026-02-01,2026-02-28,High Life Breakfast Sandwiches,33975103,899169,33975103,35.62,2,2,17.81,5.34,10.89,35.62,15.38,35.62,USD
2026-02-01,2026-02-28,High Life Breakfast Sandwiches,38215657,899169,38215657,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,High Life Breakfast Sandwiches,37375845,899169,37375845,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,High Life Breakfast Sandwiches (1213 Amsterdam Ave),36255055,899169,36255055,108.97,8,8,13.62,14.51,20.49,83.82,20.07,48.90,USD
2026-02-01,2026-02-28,High Life Breakfast Sandwiches (3319 W Pico Blvd),28605981,899169,28605981,257.31,12,12,21.44,62.92,57.50,244.72,8.71,37.77,USD
2026-02-01,2026-02-28,High Life Breakfast Sandwiches (589 1st Avenue),38214901,899169,38214901,191.79,7,7,27.40,34.36,24.95,161.83,0.00,0.00,USD
2026-02-01,2026-02-28,High Life Breakfast Sandwiches (612 11th Ave),25129904,899169,25129904,135.31,5,5,27.06,34.03,25.84,123.32,6.00,43.94,USD
2026-02-01,2026-02-28,High Life Breakfast Sandwiches (Chapel St),23106184,899169,23106184,967.02,41,40,23.59,242.58,190.12,837.75,117.49,601.77,USD
2026-02-01,2026-02-28,High Life Pizzas,33559243,551789,33559243,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,High Life Pizzas,1556609,551789,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Hill Top Sandwich,36019785,921996,36019785,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Hill Top Sandwich (433 W 34th st),23549662,921996,23549662,15.99,1,1,15.99,3.84,3.20,15.99,0.00,0.00,USD
2026-02-01,2026-02-28,Holly's Burger Bar,36364899,13937642,36364899,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Holly's Burger Bar,37531899,13937642,37531899,168.95,5,5,33.79,28.98,27.96,144.08,0.00,0.00,USD
2026-02-01,2026-02-28,Holly's Burger Bar,34348645,13937642,34348645,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Holly's Burger Bar,32863849,13937642,32863849,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Holly's Burger Bar,37994615,13937642,37994615,236.29,7,7,33.76,38.97,48.41,236.29,63.75,208.31,USD
2026-02-01,2026-02-28,Holy Grail Omelettes,37619977,956535,37619977,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Holy Grail Omelettes (1760 3rd Ave),32974745,956535,32974745,111.18,7,7,15.88,18.42,25.03,98.59,16.29,37.05,USD
2026-02-01,2026-02-28,Holy Grail Omelettes (N Citrus Ave),2467401,956535,NULL,62.96,3,3,20.99,15.68,13.68,62.96,0.00,0.00,USD
2026-02-01,2026-02-28,Hot Sandwich Bar (1929 Chestnut St),32863853,341907,32863853,48.25,2,2,24.13,8.37,6.43,32.17,6.00,48.25,USD
2026-02-01,2026-02-28,Hot Sandwich Bar (228 George St),32863847,341907,32863847,136.02,6,6,22.67,22.12,25.45,136.02,0.00,0.00,USD
2026-02-01,2026-02-28,Hot Sandwich Bar (57 sip ave),23906852,341907,23906852,167.81,6,6,27.97,40.74,32.96,167.81,0.00,0.00,USD
2026-02-01,2026-02-28,House of Paninis,35757955,860374,35757955,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,House of Paninis (1424 Lexington Ave),31636141,860374,31636141,289.45,12,12,24.12,73.03,55.92,258.69,3.00,19.58,USD
2026-02-01,2026-02-28,House of Paninis (5993 Broadway),24556139,860374,24556139,60.14,4,4,15.04,14.62,15.37,60.14,9.00,47.55,USD
2026-02-01,2026-02-28,Hyde's Grilled Cheese,26209885,911659,26209885,536.89,25,25,21.48,138.94,89.54,408.97,24.00,160.77,USD
2026-02-01,2026-02-28,Hyde's Grilled Cheese,33948455,911659,33948455,184.89,7,7,26.41,30.29,40.34,184.89,48.58,163.92,USD
2026-02-01,2026-02-28,Ice Cream and Cake Shop(Virtual Brand),1592282,716794,NULL,18.38,1,1,18.38,4.69,3.75,18.38,3.00,18.38,USD
2026-02-01,2026-02-28,Ice Cream and Cake Shop(Virtual Brand),1581202,716794,NULL,232.80,12,12,19.40,58.12,43.99,201.82,12.00,57.95,USD
2026-02-01,2026-02-28,Indian Chop House (16th Street),872655,392020,NULL,456.62,13,13,35.12,95.73,73.88,416.65,6.00,54.97,USD
2026-02-01,2026-02-28,Indian Pizza Snob,36730629,921997,36730629,64.97,1,1,64.97,11.39,8.99,64.97,0.00,0.00,USD
