"week_start_date","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","total_orders","adjusted_orders","adjusted_orders_rate","total_canceled_orders","total_canceled_orders_rate","avoidable_canceled_orders","avoidable_canceled_orders_rate","gross_subtotal_sales","adjusted_subtotal_sales","total_canceled_orders_subtotal_sales","avoidable_canceled_orders_subtotal_sales","subtotal_sales_after_adjustments_and_cancels","new_customer_orders","new_customer_orders_rate","gh_plus_customer_orders","gh_plus_customer_orders_rate","pick_up_orders","self_delivery_orders","grubhub_delivery_orders","avg_driver_time_at_store","avg_avoidable_driver_wait_time","avg_delivery_route_time","avg_order_to_delivery_time","ratings_all","ratings_5_stars","ratings_4_stars","ratings_3_stars","ratings_2_stars","ratings_1_star","reviews"
"2026-02-02","2776714",,"LV Taco Bar (1st Ave)","1741 1st Avenue  ","New York","NY","10128","1","0",,"1","1.000","1","1.000","22.67","0.00","-22.67","-22.67","0.00","0",,"1","1.000","0","0","1",,,,,"0","0","0","0","0","0","0"
"2026-02-09","10063848","Homestead Rd","Francesco Pasta Ristorante","2898 Homestead Rd  ","Santa Clara","CA","95051","4","0",,"0",,"0",,"89.54","0.00","0.00","0.00","89.54","2","0.500","4","1.000","0","0","4","00:05:45.000","00:05:45.000","00:15:15.000","00:41:15.000","0","0","0","0","0","0","0"
"2026-02-23","10078560","Broadway","Amanda's Breakfast Lounge","3661 Broadway  ","New York","NY","10031","2","0",,"0",,"0",,"59.81","0.00","0.00","0.00","59.81","2","1.000","1","0.500","0","0","2","00:02:30.000","00:02:00.000","00:06:30.000","00:31:00.000","0","0","0","0","0","0","0"
"2026-02-02","3311036","Crenshaw Blvd","High Life Breakfast Sandwiches","6732 Crenshaw Blvd  ","Los Angeles","CA","90043","3","0",,"0",,"0",,"49.54","0.00","0.00","0.00","49.54","1","0.333","2","0.667","0","0","3","00:02:19.800","00:00:00.000","00:14:19.800","00:29:19.800","0","0","0","0","0","0","0"
"2026-02-23","8563120",,"Bonnie's Burgers","1634 W High St  ","Pottstown","PA","19464","1","0",,"0",,"0",,"78.45","0.00","0.00","0.00","78.45","0",,"1","1.000","0","0","1","00:01:00.000","00:00:00.000","00:15:00.000","00:28:00.000","0","0","0","0","0","0","0"
"2026-02-23","2786448",,"The Sandwich Cafe","2841 E Anaheim St  ","Long Beach","CA","90804","1","0",,"0",,"0",,"41.96","0.00","0.00","0.00","41.96","1","1.000","1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:08:00.000","00:24:00.000","0","0","0","0","0","0","0"
"2026-02-09","3309965","Sullivan St","Grilled Cheese Ecstatic","240 Sullivan St  ","New York","NY","10012","3","0",,"0",,"0",,"47.54","0.00","0.00","0.00","47.54","2","0.667","3","1.000","0","0","3","00:01:45.000","00:00:00.000","00:04:45.000","00:21:30.000","1","1","0","0","0","0","0"
"2026-01-26","2900417",,"Olivia's Breakfast Cafe","226 Newark Ave  ","Jersey City","NJ","07302","1","0",,"0",,"0",,"32.67","0.00","0.00","0.00","32.67","0",,"1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:09:00.000","01:41:00.000","0","0","0","0","0","0","0"
"2026-02-02","9824208","Morris Park","The Burger Blade","682 Morris Park Ave  ","Bronx","NY","10462","1","0",,"0",,"0",,"35.37","0.00","0.00","0.00","35.37","0",,"1","1.000","0","0","1","00:02:00.000","00:01:00.000","00:24:00.000","00:41:00.000","0","0","0","0","0","0","0"
"2026-02-23","2040775",,"Ava's Fried Chicken","820 Pennsylvania Ave ","Pittsburgh","PA","15233","4","0",,"0",,"0",,"102.90","0.00","0.00","0.00","102.90","3","0.750","3","0.750","0","0","4","00:06:40.200","00:03:30.000","00:21:40.200","00:53:19.800","1","1","0","0","0","0","0"
"2026-01-26","10932416","E 172nd St","The Montage Vegetarian","253 E 172nd St  ","The Bronx","NY","10457","1","0",,"0",,"0",,"22.38","0.00","0.00","0.00","22.38","0",,"1","1.000","0","0","1","00:03:00.000","00:00:00.000","00:32:00.000","00:54:00.000","0","0","0","0","0","0","0"
"2026-02-16","3312896","Lexington Ave","Sip On Smoothie","1424 Lexington Ave  ","New York","NY","10128","1","0",,"0",,"0",,"20.57","0.00","0.00","0.00","20.57","1","1.000","1","1.000","0","0","1","00:15:00.000","00:00:00.000","00:14:00.000","00:31:00.000","0","0","0","0","0","0","0"
"2026-01-26","6891040","Caffe Venice - 596 3rd Ave","Bill's Sandwich Shack","596 3rd Ave  ","New York","NY","10016","1","0",,"0",,"0",,"32.85","0.00","0.00","0.00","32.85","1","1.000","1","1.000","0","0","1","00:03:00.000","00:03:00.000","00:26:00.000","01:20:00.000","0","0","0","0","0","0","0"
"2026-02-09","3310646","Michelson Dr","Sunrise Coffee Express","3161 Michelson Dr  ","Irvine","CA","92612","1","0",,"0",,"0",,"16.46","0.00","0.00","0.00","16.46","0",,"1","1.000","0","0","1","00:04:00.000","00:00:00.000","00:15:00.000","00:31:00.000","0","0","0","0","0","0","0"
"2026-02-09","2848423",,"Village Breakfast Snob (Bedford Ave)","265 Bedford Ave  ","Brooklyn","NY","11211","3","0",,"0",,"0",,"31.92","0.00","0.00","0.00","31.92","2","0.667","1","0.333","0","0","3","00:09:30.000","00:05:15.000","00:09:30.000","00:26:15.000","0","0","0","0","0","0","0"
"2026-02-09","5851848","Broadway","The Acai Dream","689 Broadway  ","New York","NY","10012","3","0",,"0",,"0",,"74.15","0.00","0.00","0.00","74.15","3","1.000","2","0.667","0","0","3","00:08:15.000","00:00:00.000","00:07:45.000","00:22:00.000","0","0","0","0","0","0","0"
"2026-02-16","2730399",,"Ali's Gyro Lab","1404 Madison Ave  ","New York","NY","10029","1","0",,"0",,"0",,"25.18","0.00","0.00","0.00","25.18","1","1.000","0",,"0","0","1","00:02:00.000","00:00:00.000","00:03:00.000","00:17:00.000","0","0","0","0","0","0","0"
"2026-02-16","6538032","Not Just Pizza - 1715 Sicklerville Rd","Green Leaf Salads","1715 Sicklerville Rd  ","Gloucester Township","NJ","08081","1","0",,"0",,"0",,"49.98","0.00","0.00","0.00","49.98","1","1.000","0",,"0","0","1","00:01:00.000","00:01:00.000","00:16:00.000","00:51:00.000","0","0","0","0","0","0","0"
"2026-02-23","9815128","Lake Mary","Japan's Bento Box","318 W Lake Mary Blvd  ","Sanford","FL","32773","1","0",,"0",,"0",,"38.48","0.00","0.00","0.00","38.48","1","1.000","0",,"0","0","1","00:19:00.000","00:19:00.000","00:34:00.000","01:11:00.000","0","0","0","0","0","0","0"
"2026-02-09","3312349","Gold St","Doughboys Sandwiches","257 Gold St  ","Brooklyn","NY","11201","4","0",,"0",,"0",,"114.09","0.00","0.00","0.00","114.09","2","0.500","2","0.500","0","0","4","00:06:00.000","00:02:15.000","00:14:45.000","00:36:15.000","0","0","0","0","0","0","0"
"2026-02-23","9819608","18300 Vanowen St","K's Slice of Cake","18300 Vanowen St  ","Los Angeles","CA","91335","1","0",,"0",,"0",,"11.88","0.00","0.00","0.00","11.88","1","1.000","1","1.000","0","0","1","00:01:00.000","00:00:00.000","00:05:00.000","00:17:00.000","0","0","0","0","0","0","0"
"2026-02-16","3326295","1st Ave","Angelo's Wraps Shop","147 1st Ave.  ","New York","NY","10003","6","0",,"0",,"0",,"282.68","0.00","0.00","0.00","282.68","3","0.500","4","0.667","0","0","6","00:11:23.400","00:06:26.400","00:16:10.200","00:33:49.800","1","1","0","0","0","0","0"
"2026-02-02","6536784","Asian Fusion Cafe - 4957 Winters Chapel Rd Suite B","The Chinese Noodle Palace","4957 Winters Chapel Rd  ","Dunwoody","GA","30360","1","0",,"0",,"0",,"29.48","0.00","0.00","0.00","29.48","1","1.000","1","1.000","0","0","1","00:07:00.000","00:00:00.000","00:22:00.000","00:39:00.000","1","1","0","0","0","0","0"
"2026-02-09","4512256","4249 Washington St","Cherry's Chic Desserts","4249 Washington St  ","Boston","MA","02131","1","0",,"0",,"0",,"17.18","0.00","0.00","0.00","17.18","0",,"1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:08:00.000","00:22:00.000","0","0","0","0","0","0","0"
"2026-02-09","3310082","E 8th St","Grandpa's Omelette Crack","44 E 8th St  ","New York","NY","10003","1","0",,"0",,"0",,"13.68","0.00","0.00","0.00","13.68","1","1.000","0",,"0","0","1","00:03:00.000","00:00:00.000","00:20:00.000","00:38:00.000","0","0","0","0","0","0","0"
"2026-01-26","2732932",,"RJ's Philly Cheesesteaks (Gold St)","257 Gold St  ","New York","NY","10075","1","0",,"0",,"0",,"24.07","0.00","0.00","0.00","24.07","0",,"1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:15:00.000","00:51:00.000","0","0","0","0","0","0","0"
"2026-02-02","3006549",,"Sip On Smoothie","2909A Queens Plaza North  ","Long Island City","NY","11101","1","0",,"0",,"0",,"26.58","0.00","0.00","0.00","26.58","0",,"1","1.000","0","0","1","00:03:00.000","00:00:00.000","00:14:00.000","00:24:00.000","0","0","0","0","0","0","0"
"2026-02-23","5318408","Golden Restaurant and Bakery-1849 N Scottsdale Rd","Livia's Mediterranean Table","1849 N Scottsdale Rd  ","Tempe","AZ","85288","1","0",,"0",,"0",,"23.99","0.00","0.00","0.00","23.99","1","1.000","1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:10:00.000","01:10:00.000","0","0","0","0","0","0","0"
"2026-02-02","11796504","Ogden Ave","The Omelette Farm","1152 Ogden Ave  ","Bronx","NY","10452","2","0",,"0",,"0",,"44.47","0.00","0.00","0.00","44.47","1","0.500","1","0.500","0","0","2","00:19:00.000","00:13:00.000","00:16:00.000","00:49:00.000","1","0","0","0","1","0","1"
"2026-02-16","3344282","916 Hempstead Turnpike","Crunchy Taco Snob","916 Hempstead Turnpike  ","Franklin Square","NY","11010","1","0",,"0",,"0",,"19.59","0.00","0.00","0.00","19.59","0",,"0",,"0","0","1","00:05:00.000","00:00:00.000","00:35:00.000","00:52:00.000","0","0","0","0","0","0","0"
"2026-02-16","3311297","Hillside Ave","The Chopped Salad","164-01 Hillside Avenue  ","Jamaica","NY","11432","3","0",,"0",,"0",,"94.61","0.00","0.00","0.00","94.61","3","1.000","2","0.667","0","0","3","00:04:19.800","00:01:40.200","00:20:19.800","00:55:00.000","1","0","0","1","0","0","0"
"2026-02-02","3310669","Bedford Ave","Penny's Pancakes","265 Bedford Ave  ","Brooklyn","NY","11211","1","0",,"0",,"0",,"23.78","0.00","0.00","0.00","23.78","1","1.000","1","1.000","0","0","1","00:07:00.000","00:07:00.000","00:08:00.000","00:40:00.000","1","1","0","0","0","0","0"
"2026-02-09","7753808","Oakwood Bagels - 101 Guyon Ave","Doughboys Sandwiches","101 Guyon Ave  ","Staten Island","NY","10306","6","0",,"0",,"0",,"105.51","0.00","0.00","0.00","105.51","0",,"2","0.333","0","0","6","00:02:55.200","00:01:25.200","00:09:34.800","00:26:33.600","0","0","0","0","0","0","0"
"2026-02-09","7324168","Bellyful - 2102 Utica Ave","The Mac and Cheese Co","2102 Utica Ave  ","Brooklyn","NY","11234","1","0",,"0",,"0",,"31.48","0.00","0.00","0.00","31.48","1","1.000","0",,"0","0","1","00:03:00.000","00:03:00.000","00:41:00.000","01:27:00.000","0","0","0","0","0","0","0"
"2026-02-16","2030753",,"Fat Cheesesteaks","2624 Pico Blvd ","Santa Monica","CA","90405","5","0",,"0",,"0",,"107.43","0.00","0.00","0.00","107.43","1","0.200","5","1.000","0","0","5","00:08:24.000","00:00:00.000","00:10:36.000","00:31:48.000","0","0","0","0","0","0","0"
"2026-02-09","2847690",,"Greek Gyro Spot (Bedford Ave)","265 Bedford Ave  ","New York","NY","11211","1","0",,"0",,"0",,"19.68","0.00","0.00","0.00","19.68","1","1.000","1","1.000","0","0","1","00:12:00.000","00:00:00.000","00:08:00.000","00:26:00.000","1","1","0","0","0","0","0"
"2026-02-02","3325718","1st Ave","The Omelette Farm","147 1st Ave.  ","New York","NY","10003","1","0",,"0",,"0",,"17.28","0.00","0.00","0.00","17.28","0",,"1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:09:00.000","00:21:00.000","0","0","0","0","0","0","0"
"2026-02-02","8567176",,"Little Italy's Calzones","415 E Windmill Ln  ","Las Vegas","NV","89123","1","1","1.000","0",,"0",,"15.39","-15.39","0.00","0.00","0.00","1","1.000","1","1.000","0","0","1","00:11:00.000","00:10:00.000","00:06:00.000","00:36:00.000","0","0","0","0","0","0","0"
"2026-02-16","9822512","1541 Glenn School Rd suite 17","Fierce Chicken Sandwich","1541 Glenn School Rd  ","Durham","NC","27704","1","0",,"0",,"0",,"50.36","0.00","0.00","0.00","50.36","1","1.000","1","1.000","0","0","1","00:20:00.000","00:12:00.000","00:08:00.000","00:34:00.000","1","0","0","1","0","0","0"
"2026-02-02","2744794",,"Hero Sandwich Shop","1760 3rd Ave  ","New York","NY","10029","1","0",,"0",,"0",,"16.17","0.00","0.00","0.00","16.17","0",,"1","1.000","0","0","1","00:09:00.000","00:02:00.000","00:09:00.000","00:25:00.000","1","0","0","1","0","0","0"
"2026-02-23","10929168","Agnew Rd","Priya's Indian Kitchen","2026 Agnew Rd  ","Santa Clara","CA","95054","1","0",,"0",,"0",,"22.38","0.00","0.00","0.00","22.38","1","1.000","1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:10:00.000","00:28:00.000","0","0","0","0","0","0","0"
"2026-02-09","5851864","Broadway","Aldo's Wraps Spot","689 Broadway  ","New York","NY","10012","1","0",,"0",,"0",,"13.99","0.00","0.00","0.00","13.99","1","1.000","0",,"0","0","1","00:00:00.000","00:00:00.000","00:09:00.000","00:19:00.000","0","0","0","0","0","0","0"
"2026-02-23","2775910",,"Smoothie And Dessert Bar","1741 1st Ave  ","New York","NY","10128","1","1","1.000","0",,"0",,"21.87","-11.19","0.00","0.00","10.68","1","1.000","1","1.000","0","0","1","00:09:00.000","00:00:00.000","00:15:00.000","00:28:00.000","0","0","0","0","0","0","0"
"2026-02-09","10559368","W 34th st","Fiona's Breakfast Burritos","433 W 34th St.  ","New York","NY","10001","4","0",,"0",,"0",,"64.12","0.00","0.00","0.00","64.12","2","0.500","3","0.750","0","0","4","00:03:49.800","00:01:10.200","00:09:19.800","00:29:19.800","1","1","0","0","0","0","0"
"2026-02-23","2406921",,"NY Breakfast Spot","1424 Lexington Ave ","New York","NY","10128","2","0",,"0",,"0",,"25.12","0.00","0.00","0.00","25.12","0",,"2","1.000","0","0","2","00:02:00.000","00:02:00.000","00:04:30.000","00:21:30.000","1","1","0","0","0","0","0"
"2026-02-23","2964464",,"Day N Night Pancakes","240 Sullivan St  ","New York","NY","10012","1","0",,"0",,"0",,"12.57","0.00","0.00","0.00","12.57","1","1.000","1","1.000","0","0","1","00:18:00.000","00:18:00.000","00:10:00.000","00:53:00.000","1","1","0","0","0","0","0"
"2026-02-02","10363736","Polk St","Blake's Dessert Lounge","1338 Polk St  ","San Francisco","CA","94109","2","0",,"0",,"0",,"45.96","0.00","0.00","0.00","45.96","1","0.500","1","0.500","0","0","2","00:04:00.000","00:02:00.000","00:24:00.000","00:41:30.000","0","0","0","0","0","0","0"
"2026-02-09","11794944","Thomas S Boyland St","Big E's Wraps","116 Thomas S Boyland St  ","Brooklyn","NY","11233","1","0",,"0",,"0",,"49.35","0.00","0.00","0.00","49.35","1","1.000","1","1.000","0","0","1","00:09:00.000","00:02:00.000","00:08:00.000","00:25:00.000","0","0","0","0","0","0","0"
"2026-02-16","2116739",,"Veronica's Burrito Bar","25-02 Queens Plaza S ","Long Island City","NY","11101","3","0",,"0",,"0",,"58.03","0.00","0.00","0.00","58.03","1","0.333","2","0.667","0","0","3","00:07:40.200","00:03:19.800","00:10:19.800","00:33:00.000","1","1","0","0","0","0","0"
"2026-02-23","10932336","3rd Ave","Round Tower Sandwiches","596 3rd Ave  ","New York","NY","10016","1","0",,"0",,"0",,"23.78","0.00","0.00","0.00","23.78","1","1.000","1","1.000","0","0","1","00:06:00.000","00:00:00.000","00:05:00.000","00:22:00.000","0","0","0","0","0","0","0"
"2026-02-16","7098800","Mas Chingon Mexican Grill - 1541 Glenn School Rd","Burrito Lovers Bar","1541 Glenn School Rd  ","Durham","NC","27704","1","0",,"0",,"0",,"20.57","0.00","0.00","0.00","20.57","1","1.000","1","1.000","0","0","1","00:01:00.000","00:01:00.000","00:14:00.000","00:42:00.000","0","0","0","0","0","0","0"
"2026-02-09","1998870",,"Nico's Italian Ristorante","43 W Flagler St ","Miami","FL","33130","1","0",,"0",,"0",,"18.19","0.00","0.00","0.00","18.19","1","1.000","1","1.000","0","0","1","00:04:00.000","00:00:00.000","00:28:00.000","00:53:00.000","0","0","0","0","0","0","0"
"2026-02-02","4510336","937 1st Avenue","Jay's Breakfast Bar","937 1st Ave.  ","New York","NY","10022","8","0",,"0",,"0",,"128.09","0.00","0.00","0.00","128.09","5","0.625","5","0.625","0","0","8","00:06:00.000","00:00:45.000","00:09:25.200","00:27:04.800","0","0","0","0","0","0","0"
"2026-02-02","9819560","245 E Houston St","The Dessert Dream","245 E Houston St  ","New York","NY","10002","7","0",,"0",,"0",,"246.20","0.00","0.00","0.00","246.20","6","0.857","5","0.714","0","0","7","00:03:03.600","00:01:37.800","00:09:11.400","00:37:45.000","0","0","0","0","0","0","0"
"2026-02-16","7747984","382 Farmer Deli & Juice - 382 8th Ave","The Village Smoothie Spot","382 8th Ave  ","New York","NY","10001","2","0",,"0",,"0",,"44.12","0.00","0.00","0.00","44.12","1","0.500","1","0.500","0","0","2","00:09:30.000","00:00:00.000","00:10:00.000","00:28:00.000","0","0","0","0","0","0","0"
"2026-02-16","9845040","265 Bedford Ave","Bart's Breakfast Sandwiches","265 Bedford Ave  ","Brooklyn","NY","11211","3","0",,"0",,"0",,"84.62","0.00","0.00","0.00","84.62","1","0.333","2","0.667","0","0","3","00:03:40.200","00:02:00.000","00:08:00.000","00:25:00.000","0","0","0","0","0","0","0"
"2026-01-26","2285322",,"The Pasta Slut","1338 Polk St  ","San Francisco","CA","94109","2","0",,"0",,"0",,"82.94","0.00","0.00","0.00","82.94","1","0.500","1","0.500","0","0","2","00:05:00.000","00:00:00.000","00:13:00.000","00:33:00.000","0","0","0","0","0","0","0"
"2026-02-09","7753880","APPLETREE MARKET - 1225 Amsterdam Ave","Two Hand Burger","1225 Amsterdam Ave  ","New York","NY","10027","1","0",,"0",,"0",,"19.98","0.00","0.00","0.00","19.98","1","1.000","1","1.000","0","0","1","00:07:00.000","00:00:00.000","00:07:00.000","00:24:00.000","0","0","0","0","0","0","0"
"2026-02-23","10372072","E Speedway","Breakfast Burrito Joint","4352 E Speedway Blvd  ","Tucson","AZ","85712","7","1","0.143","0",,"0",,"145.64","-1.75","0.00","0.00","143.89","2","0.286","4","0.571","0","0","7","00:03:45.000","00:02:15.000","00:17:47.400","00:44:12.600","1","0","0","0","1","0","0"
"2026-02-09","2741495",,"Sarah's Breakfast Bar","1760 3rd Ave  ","New York","NY","10029","1","0",,"0",,"0",,"12.98","0.00","0.00","0.00","12.98","0",,"1","1.000","0","0","1","00:01:00.000","00:01:00.000","00:06:00.000","00:21:00.000","0","0","0","0","0","0","0"
"2026-01-26","5850184","Vernon Boulevard","Penny's Pancakes","38-01 Vernon Blvd  ","Long Island City","NY","11101","1","0",,"0",,"0",,"18.47","0.00","0.00","0.00","18.47","0",,"0",,"0","0","1","00:00:00.000","00:00:00.000","00:17:00.000","00:40:00.000","0","0","0","0","0","0","0"
"2026-02-23","2900806",,"The Shawarma Bar (Polk St)","1338 Polk St  ","San Francisco","CA","94109","1","0",,"0",,"0",,"70.95","0.00","0.00","0.00","70.95","1","1.000","1","1.000","0","0","1","00:01:00.000","00:00:00.000","00:13:00.000","00:33:00.000","0","0","0","0","0","0","0"
"2026-02-09","3310191","Dallas St","Luigi's Pasta Ristorante","9083 Dallas St  ","La Mesa","CA","91942","3","0",,"0",,"0",,"109.89","0.00","0.00","0.00","109.89","1","0.333","2","0.667","0","0","3","00:05:00.000","00:04:00.000","00:14:45.000","00:40:45.000","1","1","0","0","0","0","0"
"2026-02-02","2285420",,"Taco Paradiso","1404 Madison Ave ","New York","NY","10029","1","0",,"0",,"0",,"20.99","0.00","0.00","0.00","20.99","1","1.000","1","1.000","0","0","1","00:16:00.000","00:00:00.000","00:18:00.000","00:35:00.000","0","0","0","0","0","0","0"
"2026-02-02","2886504",,"The Salad Dream","1929 Chestnut St  ","Philadelphia","PA","19103","3","0",,"1","0.333","1","0.333","75.03","0.00","-34.57","-34.57","40.46","2","0.667","2","0.667","0","0","3","00:08:00.000","00:00:00.000","00:15:00.000","00:38:00.000","0","0","0","0","0","0","0"
"2026-02-23","9819584","28501 Hoover Rd","The Farmers Salad","28501 Hoover Rd  ","Warren","MI","48093","1","0",,"0",,"0",,"27.28","0.00","0.00","0.00","27.28","0",,"1","1.000","0","0","1","00:07:00.000","00:04:00.000","00:08:00.000","00:27:00.000","0","0","0","0","0","0","0"
"2026-02-02","2717846",,"High Life Pizzas","43 W Flagler St  ","Miami","FL","33130","1","1","1.000","0",,"0",,"46.17","-30.78","0.00","0.00","15.39","0",,"1","1.000","0","0","1","00:19:00.000","00:19:00.000","00:42:00.000","01:11:00.000","0","0","0","0","0","0","0"
"2026-02-02","3300670","W. 14th street","Strictly Vegetarian Sandwiches","244 W 14th St  ","New York","NY","10011","1","0",,"0",,"0",,"4.58","0.00","0.00","0.00","4.58","0",,"1","1.000","0","0","1","00:04:00.000","00:00:00.000","00:03:00.000","00:19:00.000","0","0","0","0","0","0","0"
"2026-02-23","2786288",,"Palm Tree Juice Bar (1st Ave)","217 1st Ave  ","New York","NY","10003","3","0",,"0",,"0",,"49.96","0.00","0.00","0.00","49.96","1","0.333","3","1.000","0","0","3","00:03:19.800","00:01:40.200","00:23:19.800","00:50:40.200","0","0","0","0","0","0","0"
"2026-02-02","2727983",,"Philly Cheesesteak Artists","755 9th Ave  ","New York","NY","10019","1","0",,"0",,"0",,"28.78","0.00","0.00","0.00","28.78","0",,"0",,"0","0","1","00:02:00.000","00:02:00.000","00:07:00.000","00:18:00.000","0","0","0","0","0","0","0"
"2026-02-23","3301276","7th Ave","Holy Grail Omelettes","154 7th Ave  ","New York","NY","10011","3","0",,"0",,"0",,"36.33","0.00","0.00","0.00","36.33","1","0.333","2","0.667","0","0","3","00:02:00.000","00:00:00.000","00:10:19.800","00:24:19.800","0","0","0","0","0","0","0"
