"week_start_date","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","total_orders","subtotal_sales","self_delivery_charge","merchant_fees","sales_tax","tip","merchant_total","commission","delivery_commission","gh_plus_commission","order_processing_fee","withheld_sales_tax","merchant_funded_promotion_and_loyalty","merchant_net_total"
"2026-02-02","1976524",,"Prime Burger Lounge","44 E 8th St ","New York","NY","10003","1","12.94","0.00","0.00","1.15","0.00","14.09","-1.62","-1.29","0.00","-0.73","0.00","0.00","10.45"
"2026-02-16","10373776","7th Ave","The Village Breakfast","154 7th Ave  ","New York","NY","10011","2","34.95","0.00","0.00","3.10","0.00","38.05","-5.25","-3.50","0.00","-1.76","0.00","0.00","27.54"
"2026-02-16","2773358",,"The Gourmet Burger (1st Ave)","1741 1st Avenue  ","New York","NY","10128","1","28.96","0.00","0.00","2.22","0.00","31.18","-4.34","-2.90","0.00","-1.13","0.00","-4.00","18.81"
"2026-02-23","6895680","Not Just Pizza - 2240 S 11th St","The Pizza Obsession","2240 S 11th St  ","Philadelphia","PA","19148","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2026-02-02","3301264","30th St","Viva Vegan Sandwiches","34-02 30th St  ","Astoria","NY","11106","1","34.27","0.00","0.00","2.70","0.00","36.97","-5.14","-3.43","0.00","-1.43","0.00","0.00","26.97"
"2026-02-23","5314864","Golden Restaurant and Bakery-1849 N Scottsdale Rd","Mohamed's Pizza Flip","1849 N Scottsdale Rd  ","Scottsdale","AZ","85288","1","11.98","0.00","0.00","1.09","0.00","13.07","-1.80","-1.20","0.00","-0.70","0.00","0.00","9.37"
"2026-02-16","2900330",,"Cheesecake And Dessert Bar (Polk St)","1338 Polk St  ","San Francisco","CA","94109","1","51.95","0.00","0.00","3.87","0.00","55.82","-7.79","-5.20","0.00","-1.79","0.00","-7.00","34.04"
"2026-02-02","2795258",,"Philly Cheesesteak Artists ","228 George St  ","New Brunswick","NJ","08901","1","20.78","0.00","0.00","1.18","0.00","21.96","-3.12","-2.08","0.00","-0.88","0.00","-3.00","12.88"
"2026-02-23","1967490",,"The Omelette Farm","589 1st Avenue ","New York","NY","10016","14","336.61","0.00","0.00","25.91","0.00","362.52","-49.74","-33.67","0.00","-13.89","0.00","-45.00","220.22"
"2026-02-02","9822592","Mowry","EZ Cheesesteaks","3846 Mowry Ave  ","Fremont","CA","94538","1","12.59","0.00","0.00","1.35","0.00","13.94","-1.89","-1.26","0.00","-0.73","0.00","0.00","10.06"
"2026-02-16","3310455","Fulton St","The Pancake Flip","1237 Fulton St  ","Brooklyn","NY","11216","6","153.11","0.00","0.00","12.62","0.00","165.73","-22.98","-15.32","0.00","-6.50","0.00","-11.00","109.93"
"2026-02-23","2796228",,"Healthy Salad Bar ","228 George St  ","New Brunswick","NJ","08901","2","41.07","0.00","0.00","2.73","0.00","43.80","-6.16","-4.11","0.00","-1.94","0.00","0.00","31.59"
"2026-02-16","4830064","265 Bedford Ave","House of Paninis","265 Bedford Ave  ","Brooklyn","NY","11211","4","119.29","0.00","0.00","9.97","0.00","129.26","-14.82","-13.48","0.00","0.00","0.00","-7.00","93.96"
"2026-02-09","3004743",,"Toss N' Chop Salad Bar","2909 Queens Plaza N  ","Long Island","NY","11101","1","24.47","0.00","0.00","1.91","0.00","26.38","-3.67","-2.45","0.00","-1.01","0.00","-3.00","16.25"
"2026-02-16","7096928","Leo's Coney Island - 15198 E 13 Mile Rd","Italiano Mac's","15198 E Thirteen Mile Rd  ","Warren","MI","48088","1","24.88","0.00","0.00","1.31","0.00","26.19","-3.28","-2.49","0.00","-1.01","-1.31","-3.00","15.10"
"2026-02-09","6156496","839 W University Dr","Olivia's Omelettes","839 W University Dr  ","Tempe","AZ","85281","3","55.74","0.00","0.00","4.10","0.00","59.84","-8.36","-5.58","0.00","-2.48","0.00","-8.00","35.42"
"2026-02-16","9832944","1708 Livernois Rd","The Pasta Brothers","1708 Livernois Rd  ","Troy","MI","48083","1","16.79","0.00","0.00","1.01","0.00","17.80","-2.52","-1.68","0.00","-0.84","-1.01","0.00","11.75"
"2026-02-23","2847792",,"Julia's Juice Shack (Bedford Ave)","265 Bedford Ave  ","NY","NY","11211","2","32.96","0.00","0.00","2.93","0.00","35.89","-4.94","-3.30","0.00","-1.69","0.00","0.00","25.96"
"2026-02-09","2634275",,"Halal Gyro Lab","1760 3rd Ave  ","New York","NY","10029","1","32.17","0.00","0.00","2.41","0.00","34.58","-4.83","-3.22","0.00","-1.20","0.00","-5.00","20.33"
"2026-02-16","11798112","S Durango Dr","Italian Pasta Joint","3585 S Durango Dr  ","Las Vegas","NV","89147","1","115.96","0.00","0.00","8.88","0.00","124.84","-17.39","-11.60","0.00","-3.80","-8.88","-10.00","73.17"
"2026-02-02","3310146","3rd Ave","Fried Munchies Shack","1760 3rd Ave  ","New York","NY","10029","1","33.52","0.00","0.00","2.71","0.00","36.23","-5.03","-3.35","0.00","-1.31","0.00","-3.00","23.54"
"2026-02-23","2795075",,"The Panini Project","59 4th Ave  ","New York","NY","10003","1","22.48","0.00","0.00","1.73","0.00","24.21","-3.37","-2.25","0.00","-0.95","0.00","-3.00","14.64"
"2026-02-02","10498112","101st Ave","Top Notch Sandwiches","131-03 101st Ave  ","South Richmond","NY","11419","1","130.84","0.00","0.00","5.03","0.00","135.87","-19.63","-13.08","0.00","-4.29","0.00","-5.00","93.87"
"2026-02-02","9817992","Mowry","Vegan Falafel Joint","3846 Mowry Ave  ","Fremont","CA","94538","1","54.93","0.00","0.00","5.90","0.00","60.83","-8.24","-5.49","0.00","-2.16","0.00","0.00","44.94"
"2026-01-26","9843632","2909A Queens Plaza N","Amore Pasta Ristorante","2909 Queens Plaza N  ","Long Island City","NY","11101","1","20.74","0.00","0.00","1.84","0.00","22.58","-3.11","-2.07","0.00","-0.99","0.00","0.00","16.41"
"2026-02-16","9794808","1401 E Arapaho Rd #F","Ryu's Ramen Bar","1401 E Arapaho Rd  ","Richardson","TX","75081","1","107.71","0.00","0.00","8.89","0.00","116.60","-16.16","-10.77","0.00","-3.86","0.00","0.00","85.81"
"2026-02-02","9794768","18 S Abbott Ave","Dum Biryani Snob","18 S Abbott Ave  ","Milpitas","CA","95035","1","18.17","0.00","0.00","1.24","0.00","19.41","-2.73","-1.82","0.00","-0.74","0.00","-5.00","9.12"
"2026-02-09","10499904","1st Avenue","Lola's Smoothie Mix","937 1st Ave.  ","New York","NY","10022","6","209.04","0.00","0.00","16.52","0.00","225.56","-31.44","-21.47","0.00","-8.17","0.00","-23.00","141.48"
"2026-02-16","10600944","North Roxboro St","Holly's Burger Bar","5279 N Roxboro St  ","Durham","NC","27712","2","116.11","0.00","0.00","7.21","0.00","123.32","-17.42","-11.61","0.00","-3.75","-7.21","-20.00","63.33"
"2026-01-26","1968311",,"Penny's Pancakes","1237 Fulton Street  ","Brooklyn","NY","11216","2","42.05","0.00","0.00","2.50","0.00","44.55","-6.31","-4.21","0.00","-1.54","0.00","-14.00","18.49"
"2026-02-09","1938070",,"The Mexican Cocina","937 1st ave  ","New York","NY","10022","5","87.20","0.00","0.00","7.48","0.00","94.68","-13.09","-8.73","0.00","-4.30","0.00","-3.00","65.56"
"2026-02-02","10559368","W 34th st","Fiona's Breakfast Burritos","433 W 34th St.  ","New York","NY","10001","6","111.66","0.00","0.00","7.93","0.00","119.59","-16.76","-11.18","0.00","-4.76","0.00","-22.43","64.46"
"2026-02-23","4510640","769 9th Ave #1","Wraps On Tap","769 9th Ave  ","New York","NY","10019","1","29.96","0.00","0.00","2.22","0.00","32.18","-4.49","-3.00","0.00","-1.13","0.00","-5.00","18.56"
"2026-02-09","3325471","Main St","Mufasa's Pancakes & French Toast","459 Main St  ","Armonk","NY","10504","1","28.45","0.00","0.00","1.97","0.00","30.42","-4.27","-2.85","0.00","-1.08","0.00","-5.00","17.22"
"2026-02-09","3309992","1st Avenue","La Mexicana Quesadilla","217 1st Ave.  ","New York","NY","10003","5","153.93","0.00","0.00","11.89","0.00","165.82","-23.10","-15.40","0.00","-5.93","0.00","-20.00","101.39"
"2026-02-23","8569944",,"Top Panini Shop","1175 2nd Ave  ","New York","NY","10065","3","63.96","0.00","0.00","5.33","0.00","69.29","-9.60","-6.40","0.00","-2.90","0.00","-4.00","46.39"
"2026-02-16","5321760","Yue Bai Wei - 5874 Forbes Ave","The Stir Fry Bar","5874 Forbes Ave  ","Pittsburgh","PA","15217","1","21.88","0.00","0.00","1.18","0.00","23.06","-3.28","-2.19","0.00","-0.85","-1.18","-5.00","10.56"
"2026-02-09","2776714",,"LV Taco Bar (1st Ave)","1741 1st Avenue  ","New York","NY","10128","1","19.78","0.00","0.00","1.49","0.00","21.27","-2.97","-1.98","0.00","-0.86","0.00","-3.00","12.46"
"2026-01-26","3325823","30th St","Bagel Dynasty","34-02 30th St  ","Astoria","NY","11106","1","8.57","0.00","0.00","0.34","0.00","8.91","-1.29","-0.86","0.00","-0.57","0.00","0.00","6.19"
"2026-02-02","5028264","600 Washington Ave","Crunchy Banh Mi","600 Washington Ave  ","Philadelphia","PA","19147","2","44.57","0.00","0.00","3.57","0.00","48.14","-6.69","-4.46","0.00","-2.07","-3.57","0.00","31.35"
"2026-02-09","6891040","Caffe Venice - 596 3rd Ave","Bill's Sandwich Shack","596 3rd Ave  ","New York","NY","10016","6","208.40","0.00","0.00","17.26","0.00","225.66","-33.34","-22.24","0.00","-8.72","0.00","-14.00","147.36"
"2026-02-09","2900330",,"Cheesecake And Dessert Bar (Polk St)","1338 Polk St  ","San Francisco","CA","94109","2","117.90","0.00","0.00","8.95","0.00","126.85","-17.68","-11.80","0.00","-4.04","0.00","-14.00","79.33"
"2026-02-09","9811896","Mission","Holly's Burger Bar","3349 Mission St  ","San Francisco","CA","94110","3","124.18","0.00","0.00","8.55","0.00","132.73","-24.46","-16.30","0.00","-5.47","0.00","-25.00","61.50"
"2026-02-02","3310024","10th Ave","Halal Indian Monsoon","716 10th Ave ","New York","NY","10019","1","28.17","0.00","0.00","2.50","0.00","30.67","-4.23","-2.82","0.00","-1.24","0.00","0.00","22.38"
"2026-02-23","4510320","1424 Lexington Ave","Hill Top Sandwich","1424 Lexington Ave  ","New York","NY","10128","1","39.97","0.00","0.00","3.28","0.00","43.25","-6.00","-4.00","0.00","-1.53","0.00","-3.00","28.72"
"2026-02-02","3309753","W Camelback Rd #103","Noodle And Rice Bar","3446 W Camelback Rd  ","Phoenix","AZ","85017","7","127.98","0.00","0.00","9.28","0.00","137.26","-19.18","-12.81","0.00","-5.67","0.00","-20.00","79.60"
"2026-02-09","11059496","Queens Plaza N","Strictly Vegetarian Sandwich","2909 Queens Plaza N  ","Long Island City","NY","11101","1","27.27","0.00","0.00","2.16","0.00","29.43","-4.09","-2.73","0.00","-1.11","0.00","-3.00","18.50"
"2026-02-09","5289640","3846 Mowry Ave","Halal Chicken Gyros Co.","3846 Mowry Ave  ","Fremont","CA","94538","1","27.97","0.00","0.00","2.47","0.00","30.44","-4.20","-2.80","0.00","-1.08","0.00","-5.00","17.36"
"2026-01-26","2223864",,"Fiona's Pancake Bar","1404 Madison Avenue  ","New York","NY","10029","1","14.69","0.00","0.00","1.30","0.00","15.99","-2.20","-1.47","0.00","-0.79","0.00","0.00","11.53"
"2026-02-16","10382520","E Speedway","Danny's Desserts","4352 E Speedway Blvd  ","Tucson","AZ","85712","1","5.28","0.00","0.00","0.46","0.00","5.74","-0.79","-0.53","0.00","-0.48","0.00","0.00","3.94"
"2026-02-23","2730321",,"Mama's Buffalo Wings","168 Myrtle Ave  ","Brooklyn","NY","11201","1","25.98","0.00","0.00","2.31","0.00","28.29","-3.90","-2.60","0.00","-1.16","0.00","0.00","20.63"
"2026-02-16","2847334",,"The Bagel Savage","240 Sullivan St  ","New York","NY","10012","2","31.34","0.00","0.00","2.52","0.00","33.86","-4.70","-3.14","0.00","-1.54","0.00","-3.00","21.48"
"2026-02-02","2562680",,"Devil's Hot Wings","820 Pennsylvania Ave  ","Pittsburgh","PA","15233","1","23.98","0.00","0.00","1.33","0.00","25.31","-3.60","-2.40","0.00","-0.92","-1.33","-5.00","12.06"
"2026-02-16","2407121",,"The Burger Bae","217 1st Avenue  ","New York","NY","10003","1","19.17","0.00","0.00","1.26","0.00","20.43","-2.88","-1.92","0.00","-0.77","0.00","-5.00","9.86"
"2026-02-09","8567328",,"Addictive Burger Bar","711 E Blithedale Ave  ","Mill Valley","CA","94941","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2026-02-16","7102536","Golden State Pizza & Grill - 3349 Mission St","Henry's Chicken Wings","3349 Mission St  ","San Francisco","CA","94110","1","19.78","0.00","0.00","1.45","0.00","21.23","-2.97","-1.98","0.00","-0.86","0.00","-3.00","12.42"
"2026-02-09","9832944","1708 Livernois Rd","The Pasta Brothers","1708 Livernois Rd  ","Troy","MI","48083","3","53.15","0.00","0.00","2.89","0.00","56.04","-10.71","-7.14","0.00","-3.05","-2.89","-5.00","27.25"
"2026-02-02","3301109","9th Ave","Molly's Chicken Wings","468 9th Ave  ","New York","NY","10018","3","76.50","0.00","0.00","6.79","0.00","83.29","-11.48","-7.65","0.00","-3.44","0.00","0.00","60.72"
"2026-02-23","10362136","Polk St","Fried Chicken Savage","1428 Polk St  ","San Francisco","CA","94109","1","31.97","0.00","0.00","2.50","0.00","34.47","-4.80","-3.20","0.00","-1.26","0.00","-3.00","22.21"
"2026-02-09","7099080","Jonny's Place - 370 Main St","Jewel's Breakfast Joint","370 Main St  ","East Orange","NJ","07018","1","4.29","0.00","0.00","0.28","0.00","4.57","-2.55","-1.70","0.00","-0.85","0.00","0.00","-0.53"
"2026-02-09","3344282","916 Hempstead Turnpike","Crunchy Taco Snob","916 Hempstead Turnpike  ","Franklin Square","NY","11010","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2026-02-02","11000920","3rd Ave","Glorious Panini Snob","296 3rd Ave  ","New York","NY","10010","2","21.67","0.00","0.00","1.92","0.00","23.59","-5.45","-3.64","0.00","-1.81","0.00","0.00","12.69"
"2026-02-16","9824160","1424 Lexington Ave","La Puebla Quesadilla","1424 Lexington Ave  ","New York","NY","10128","2","57.36","0.00","0.00","4.56","0.00","61.92","-8.61","-5.74","0.00","-2.31","0.00","-6.00","39.26"
"2026-02-02","10929176","Hillside Ave","RJ's Philly Cheesesteaks","783 Hillside Ave.  ","New Hyde Park","NY","11040","1","0.00","0.00","0.00","0.00","0.00","0.00","-2.31","-1.54","0.00","-0.81","0.00","0.00","-4.66"
"2026-02-02","3311011","9th Ave","City Light Wraps","468 9th Ave  ","New York","NY","10018","1","15.57","0.00","0.00","1.38","0.00","16.95","-2.34","-1.56","0.00","-0.82","0.00","0.00","12.23"
"2026-02-09","3308893","Pico Blvd","Sicily's Calzone House","2624 Pico Blvd  ","Santa Monica","CA","90405","1","19.67","0.00","0.00","1.58","0.00","21.25","-2.95","-1.97","0.00","-0.80","0.00","-5.00","10.53"
"2026-02-02","3309991","4th Ave","Philadelphia Cheesy Cheesesteak","59 4th Ave  ","New York","NY","10003","1","44.46","0.00","0.00","3.16","0.00","47.62","-6.67","-4.45","0.00","-1.48","0.00","-8.89","26.13"
"2026-02-02","3310407","E Arapaho Rd #F","Master Yamamoto Ramen Bar","1401 E Arapaho Rd  ","Richardson","TX","75081","3","77.63","0.00","0.00","5.33","0.00","82.96","-11.65","-7.77","0.00","-3.04","0.00","-13.00","47.50"
"2026-02-02","3310448","3rd Ave","The French Fries God","1760 3rd Ave  ","New York","NY","10029","1","10.00","0.00","0.00","0.89","0.00","10.89","-1.50","-1.00","0.00","-0.63","0.00","0.00","7.76"
"2026-02-16","1938070",,"The Mexican Cocina","937 1st ave  ","New York","NY","10022","1","17.98","0.00","0.00","1.60","0.00","19.58","-2.70","-1.80","0.00","-0.90","0.00","0.00","14.18"
"2026-02-16","10375512","W 34th","Wonka's Smoothie Bar","433 W 34th St.  ","New York","NY","10001","1","27.96","0.00","0.00","2.04","0.00","30.00","-4.19","-2.80","0.00","-1.06","0.00","-5.00","16.95"
"2026-02-02","9820960","370 Main St","FirstBite Breakfast Sandwiches","370 Main St  ","East Orange","NJ","07018","1","22.38","0.00","0.00","1.48","0.00","23.86","-3.36","-2.24","0.00","-1.03","0.00","0.00","17.23"
"2026-02-23","6891832","Thai Thai San Marcos Restaurant - 801 S Twin Oaks Valley Rd","Vinny’s Vegetarian Spot","1450 West Mission Rd  ","San Marcos","CA","92069","1","23.98","0.00","0.00","1.86","0.00","25.84","-3.60","-2.40","0.00","-1.09","0.00","0.00","18.75"
"2026-02-23","6891656","Wholesome Farms Market - 840 Fulton St","Olivia's Breakfast Cafe","840 Fulton St  ","Brooklyn","NY","11238","2","34.34","0.00","0.00","3.05","0.00","37.39","-5.16","-3.44","0.00","-1.74","0.00","0.00","27.05"
"2026-02-23","2786288",,"Palm Tree Juice Bar (1st Ave)","217 1st Ave  ","New York","NY","10003","3","49.96","0.00","0.00","3.63","0.00","53.59","-7.05","-5.00","0.00","-2.26","0.00","-9.00","30.28"
"2026-02-02","9819560","245 E Houston St","The Dessert Dream","245 E Houston St  ","New York","NY","10002","7","246.20","0.00","0.00","20.53","0.00","266.73","-36.93","-24.63","0.00","-9.78","0.00","-15.00","180.39"
"2026-02-02","2727983",,"Philly Cheesesteak Artists","755 9th Ave  ","New York","NY","10019","1","28.78","0.00","0.00","2.56","0.00","31.34","-4.32","-2.88","0.00","-1.26","0.00","0.00","22.88"
"2026-02-02","4510336","937 1st Avenue","Jay's Breakfast Bar","937 1st Ave.  ","New York","NY","10022","8","128.09","0.00","0.00","10.76","0.00","138.85","-19.21","-12.83","0.00","-6.42","0.00","-7.00","93.39"
"2026-02-23","3301276","7th Ave","Holy Grail Omelettes","154 7th Ave  ","New York","NY","10011","3","36.33","0.00","0.00","3.22","0.00","39.55","-5.45","-3.64","0.00","-2.11","0.00","0.00","28.35"
"2026-02-02","9813512","W National","The Pasta Story","2138 W National Ave  ","Milwaukee","WI","53204","5","121.58","0.00","0.00","7.79","0.00","129.37","-17.80","-12.17","0.00","-4.74","-7.79","-23.00","63.87"
"2026-02-09","3311360","Queens Plaza S","Sal's Smoothie Spot","25-02 Queens Plaza S  ","Queens","NY","11101","2","31.16","0.00","0.00","1.25","0.00","32.41","-4.67","-3.12","0.00","-1.59","0.00","0.00","23.03"
"2026-02-09","10929152","2nd Ave","NY Smoothie Joint","1175 2nd Ave  ","New York","NY","10065","2","20.97","0.00","0.00","1.60","0.00","22.57","-3.15","-2.10","0.00","-0.90","0.00","-3.00","13.42"
"2026-02-09","7753880","APPLETREE MARKET - 1225 Amsterdam Ave","Two Hand Burger","1225 Amsterdam Ave  ","New York","NY","10027","1","19.98","0.00","0.00","1.77","0.00","21.75","-3.00","-2.00","0.00","-0.96","0.00","0.00","15.79"
"2026-02-16","9845040","265 Bedford Ave","Bart's Breakfast Sandwiches","265 Bedford Ave  ","Brooklyn","NY","11211","3","84.62","0.00","0.00","6.72","0.00","91.34","-12.69","-8.47","0.00","-3.41","0.00","-9.00","57.77"
"2026-02-02","10363736","Polk St","Blake's Dessert Lounge","1338 Polk St  ","San Francisco","CA","94109","2","45.96","0.00","0.00","3.45","0.00","49.41","-6.90","-4.60","0.00","-1.93","0.00","-6.00","29.98"
"2026-02-02","2285420",,"Taco Paradiso","1404 Madison Ave ","New York","NY","10029","1","20.99","0.00","0.00","1.86","0.00","22.85","-3.15","-2.10","0.00","-1.00","0.00","0.00","16.60"
"2026-02-09","3310191","Dallas St","Luigi's Pasta Ristorante","9083 Dallas St  ","La Mesa","CA","91942","3","109.89","0.00","0.00","7.72","0.00","117.61","-16.48","-11.00","0.00","-3.91","0.00","-19.00","67.22"
"2026-02-23","2900806",,"The Shawarma Bar (Polk St)","1338 Polk St  ","San Francisco","CA","94109","1","70.95","0.00","0.00","5.51","0.00","76.46","-10.64","-7.10","0.00","-2.42","0.00","-7.00","49.30"
"2026-02-02","2886504",,"The Salad Dream","1929 Chestnut St  ","Philadelphia","PA","19103","3","40.46","0.00","0.00","2.92","0.00","43.38","-6.07","-4.05","0.00","-1.81","-2.92","-4.00","24.53"
"2026-02-23","9819584","28501 Hoover Rd","The Farmers Salad","28501 Hoover Rd  ","Warren","MI","48093","1","27.28","0.00","0.00","1.46","0.00","28.74","-3.64","-2.73","0.00","-1.09","-1.46","-3.00","16.82"
"2026-02-23","2964464",,"Day N Night Pancakes","240 Sullivan St  ","New York","NY","10012","1","12.57","0.00","0.00","1.12","0.00","13.69","-0.63","-1.89","0.00","-0.72","0.00","0.00","10.45"
"2026-02-23","10372072","E Speedway","Breakfast Burrito Joint","4352 E Speedway Blvd  ","Tucson","AZ","85712","7","143.89","0.00","0.00","11.12","0.00","155.01","-21.39","-14.58","0.00","-6.39","0.00","-16.00","96.65"
"2026-02-09","2741495",,"Sarah's Breakfast Bar","1760 3rd Ave  ","New York","NY","10029","1","12.98","0.00","0.00","1.15","0.00","14.13","-1.95","-1.30","0.00","-0.73","0.00","0.00","10.15"
"2026-02-02","3300670","W. 14th street","Strictly Vegetarian Sandwiches","244 W 14th St  ","New York","NY","10011","1","4.58","0.00","0.00","0.41","0.00","4.99","-0.69","-0.46","0.00","-0.45","0.00","0.00","3.39"
"2026-01-26","2285322",,"The Pasta Slut","1338 Polk St  ","San Francisco","CA","94109","2","82.94","0.00","0.00","6.29","0.00","89.23","-12.44","-8.30","0.00","-3.02","0.00","-10.00","55.47"
"2026-01-26","5850184","Vernon Boulevard","Penny's Pancakes","38-01 Vernon Blvd  ","Long Island City","NY","11101","1","18.47","0.00","0.00","1.64","0.00","20.11","-2.77","-1.85","0.00","-0.91","0.00","0.00","14.58"
