Virtual Brand ID,Account Name,Address,Licensed Virtual Brand,City,State,VB Order Protocol,DoorDash Brand Status,UberEats Brand Status,Grubhub Brand Status,DoorDash StoreID,UberEats UUID,Grubhub CID,QA Auditor (from Account Name),Account Managers Name (from Account Name),CSA Name (from Account Name),Account Advisor (from Account Name),Hours of Operation
recWspkzLjB6RvtAT,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",High Life Pizzas,New Brunswick,NJ,Our Otter,DoorDash - Discontinued,Active,Active,1340365,d62628f4-9b10-4099-aed0-69f904a3a91e,2457878,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11am - 12am, Friday - Saturday: 11am - 1am, Sunday: 11am - 9pm"
rec2WjcRaqBm92bbk,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",Addictive Fried Chicken,New Brunswick,NJ,Our Otter,Active,Discontinued by UE,Active,1183154,dd9e229b-96d8-4f4d-bc0f-6394b9185a32,2353632,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11am - 12am, Friday - Saturday: 11am - 1am, Sunday: 11am - 9pm"
reccY8B78g8GOhDBl,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",Jacks Cheesesteaks,New Brunswick,NJ,Our Otter,Temp Deactivated (was Active - ob in process),Onboarding - Pending,Active,37566147,aa5d2130-ab2e-5978-b17a-f0b227f60689,10491640,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11:00 AM - 12:00 AM, Friday - Saturday: 11:00 AM - 1:00 AM, Sunday: 11:00 AM - 9:00 PM"
recfmq0QA44SWmSrH,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",BBQ Ribs Co.,New Brunswick,NJ,Our Otter,Active,Discontinued by UE,Active,1477944,e393510f-e1a5-458b-b256-092a7e5a962b,2457466,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11am - 12am, Friday - Saturday: 11am - 1am, Sunday: 11am - 9pm"
rechU3hhBJ5FicdEK,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",The Minister Wraps,New Brunswick,NJ,Our Otter,DoorDash - Discontinued,Discontinued by UE,Active,1795240,d0b30bbe-f441-4f50-9df3-23136de0307c,2795348,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11am - 12am, Friday - Saturday: 11am - 1am, Sunday: 11am - 9pm"
reciHyFfEKqbJblkb,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",Erica's Shake Shack,New Brunswick,NJ,Our Otter,Temp Deactivated (was Active - ob in process),Onboarding - Pending,Active,37566393,9f97fe81-7002-50a7-9e3b-3b98e226237a,10494968,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11:00 AM - 12:00 AM, Friday - Saturday: 11:00 AM - 1:00 AM, Sunday: 11:00 AM - 9:00 PM"
recjBbSsqq0W6fKdC,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",The Breakfast Snob,New Brunswick,NJ,Our Otter,DoorDash - Discontinued,Discontinued - UE Low Sales,Active,1328686,1747d549-5dd1-4722-945b-26c77d5e6411,2457681,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11am - 12am, Friday - Saturday: 11am - 1am, Sunday: 11am - 9pm"
reclVjDbJfLKaUv81,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",Midtown Quesadillas Snob,New Brunswick,NJ,Our Otter,DoorDash - Discontinued,Discontinued - UE Low Sales,Active,1797903,8965f5d6-25c6-4564-8a93-4606ccce526a,2796227,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11am - 12am, Friday - Saturday: 11am - 1am, Sunday: 11am - 9pm"
recxeoMynG2G4gM04,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",Healthy Salad Bar,New Brunswick,NJ,Our Otter,DoorDash - Discontinued,Discontinued by UE,Active,1797472,1a8a0735-5458-411f-a1fa-6076ba0044ad,2796228,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11am - 12am, Friday - Saturday: 11am - 1am, Sunday: 11am - 9pm"
recCFBdhVyTISPGHG,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",Village Quesadilla,New Brunswick,NJ,Our Otter,Active,Onboarding - Pending,Active,34344153,af46b707-c926-592e-8473-a7b25a17ad75,10498104,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11:00 AM - 12:00 AM, Friday - Saturday: 11:00 AM - 1:00 AM, Sunday: 11:00 AM - 9:00 PM"
recFuCl4pqV3cXOFi,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",Danny's Desserts,New Brunswick,NJ,Our Otter,DoorDash - Discontinued,Discontinued by UE,Active,1794368,93dde8ec-1d1f-42fd-a6f5-aae4977cc8c1,2795079,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11am - 12am, Friday - Saturday: 11am - 1am, Sunday: 11am - 9pm"
recJ0zmjCppT9qGoA,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",The Dessert Dream,New Brunswick,NJ,Our Otter,DoorDash - Discontinued,Discontinued by UE,Active,23045934,8f1ca2ec-e476-5bfe-9deb-8ec24ccf3cad,3310683,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11am - 12am, Friday - Saturday: 11am - 1am, Sunday: 11am - 9pm"
recJfcNGfe38FJjNl,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",Vegetarian Sandwich Boss,New Brunswick,NJ,Our Otter,Active,Discontinued - UE Low Sales,Active,23046141,98474a08-b17a-5021-95ae-578890856fff,3310890,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11am - 12am, Friday - Saturday: 11am - 1am, Sunday: 11am - 9pm"
recK6NjYgaTAwmDMf,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",Mary's Salad Co,New Brunswick,NJ,Our Otter,Active,Onboarding - Pending,Active,32948181,76147b0b-4db4-501a-9ae7-bc496ea136dd,10494976,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11:00 AM - 12:00 AM, Friday - Saturday: 11:00 AM - 1:00 AM, Sunday: 11:00 AM - 9:00 PM"
recPmmjOgN7R1MxuW,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",Hot Sandwich Bar,New Brunswick,NJ,Our Otter,Active,Onboarding - Pending,Active,32863847,085233c9-5144-5e47-b30c-e796e7b34913,10494984,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11:00 AM - 12:00 AM, Friday - Saturday: 11:00 AM - 1:00 AM, Sunday: 11:00 AM - 9:00 PM"
recR9VGIsCBiPIEiY,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",Pita Sandwich Bite,New Brunswick,NJ,Our Otter,Active,Discontinued by UE,Active,23045921,92368722-6fb9-5803-a8f6-9a299ca54287,3310779,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11am - 12am, Friday - Saturday: 11am - 1am, Sunday: 11am - 9pm"
recUoFdnuoIGOe7J1,Original Picken Chicken - 228 George St,"228 George St, New Brunswick, NJ 08901",The Sandwich Cafe,New Brunswick,NJ,Our Otter,DoorDash - Discontinued,Discontinued by UE,Active,1466311,c4e325b7-747e-4339-95b9-379c4b66b3be,2457877,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday - Thursday: 11am - 12am, Friday - Saturday: 11am - 1am, Sunday: 11am - 9pm"
recm0IrRpyA67LpO3,P & L Grill & Diner - 590 32nd St,"590 32nd St, Union City, NJ 07087",Toast N Roast Breakfast Sandwiches,Union City,NJ,Their Otter,Active,Discontinued - UE Low Sales,Active,23549308,f3662d66-672e-558f-a8b9-c3a6a911be95,3312245,Tana Jean Frances Liboon,Ria Jain,Edlyn Manzano,Vhic Bert Serra,"Monday-Saturday: 7am-3:30pm, Sunday: 7am-2:30pm"
recidlhSLpQfJPy0F,P & L Grill & Diner - 590 32nd St,"590 32nd St, Union City, NJ 07087",Stan's Burger Bar,Union City,NJ,Their Otter,Active,Discontinued - UE Low Sales,Active,1778083,feaba842-1ff9-4c86-bae5-b4e2977156cb,2786765,Tana Jean Frances Liboon,Ria Jain,Edlyn Manzano,Vhic Bert Serra,"Monday-Saturday: 7am-3:30pm, Sunday: 7am-2:30pm"
recjMjWTjPuWut4qt,P & L Grill & Diner - 590 32nd St,"590 32nd St, Union City, NJ 07087",Fierce Chicken Sandwich,Union City,NJ,Their Otter,Active,Onboarding - Pending,Active,32863877,ca14e3f6-8c6d-58f5-8758-13e5da9daca9,10499896,Tana Jean Frances Liboon,Ria Jain,Edlyn Manzano,Vhic Bert Serra,"Monday-Saturday: 7am-3:30pm, Sunday: 7am-2:30pm"
reclaL1X78GeQ10WY,P & L Grill & Diner - 590 32nd St,"590 32nd St, Union City, NJ 07087",Fiona's Ultimate Wraps,Union City,NJ,Their Otter,DoorDash - Discontinued,Discontinued - UE Low Sales,Active,23549233,78a7a83d-b07a-5841-b017-faebc439673b,3312244,Tana Jean Frances Liboon,Ria Jain,Edlyn Manzano,Vhic Bert Serra,"Monday-Saturday: 7am-3:30pm, Sunday: 7am-2:30pm"
recEo4dAPwfU2zinO,P & L Grill & Diner - 590 32nd St,"590 32nd St, Union City, NJ 07087",Prime Burger Lounge,Union City,NJ,Their Otter,DoorDash - Discontinued,Discontinued - UE Low Sales,Active,23549310,2b6518cb-897f-5837-82ef-e7e2c1cd4844,3310190,Tana Jean Frances Liboon,Ria Jain,Edlyn Manzano,Vhic Bert Serra,"Monday-Saturday: 7am-3:30pm, Sunday: 7am-2:30pm"
recSn3pMx31a2U7ld,P & L Grill & Diner - 590 32nd St,"590 32nd St, Union City, NJ 07087",Ali's Gyro Lab,Union City,NJ,Their Otter,DoorDash - Discontinued,Discontinued - UE Low Sales,Active,1777823,28eab079-8c3f-48a5-8324-84a0ab2a891d,2786868,Tana Jean Frances Liboon,Ria Jain,Edlyn Manzano,Vhic Bert Serra,"Monday-Saturday: 7am-3:30pm, Sunday: 7am-2:30pm"
recsfCWaiVTbbmvAH,Sara’s Pizza - 2627 W Jefferson Blvd Ste 217,"2627 W Jefferson Blvd Ste 217, Dallas, TX 75211",Sandwich On Fleek,Dallas,TX,Their Otter,Active,Active,Grubhub Discontinued - Failed Concept,26000640,3aace0cc-8b04-5481-847c-57768e7bdaf8,7097424,Miguel Josue,Ria Jain,Edlyn Manzano,Vhic Bert Serra,"TODC Hours: Mon-Fri 10:00 AM- 8:30 PM, Sat & Sun 3:00 PM- 9:30 PM"
recFLRpi429OnKPRv,Sara’s Pizza - 2627 W Jefferson Blvd Ste 217,"2627 W Jefferson Blvd Ste 217, Dallas, TX 75211",Gooey Mac N cheez,Dallas,TX,Their Otter,Active,Active,Active,26000460,20ffbdd9-8c9c-55b7-abc0-6b823af85f7e,7097432,Miguel Josue,Ria Jain,Edlyn Manzano,Vhic Bert Serra,"TODC Hours: Mon-Fri 10:00 AM- 8:30 PM, Sat & Sun 3:00 PM- 9:30 PM"
recsxeUCvNdM5lcta,Pancake House - 7701 Garrison Road,"7701 Garrison Road, Hyattsville, MD 20784",The Pancake Flip,Hyattsville,MD,Referral: Their Otter,Active,Active,Not Onboarded by GH,24227554,2aa08ed8-9069-582c-a4be-021f1ae23830,,,Chris Garner,Edlyn Manzano,Vhic Bert Serra,Monday-Sunday: 6AM-2PM
rec7zFIUsXLY3HGCW,Pancake House - 7701 Garrison Road,"7701 Garrison Road, Hyattsville, MD 20784",Fiona's Breakfast Burritos,Hyattsville,MD,Referral: Their Otter,Active,Discontinued - UE Low Sales,Not Onboarded by GH,24227583,a2d142a9-9c80-501a-9038-46d439734c9f,,,Chris Garner,Edlyn Manzano,Vhic Bert Serra,Monday-Sunday: 6AM-2PM
rechbADSDjM3ebPuv,Pancake House - 7701 Garrison Road,"7701 Garrison Road, Hyattsville, MD 20784",Luke's Breakfast Club,Hyattsville,MD,Referral: Their Otter,Active,Active,Not Onboarded by GH,24227611,eba23c5a-3f7e-5bbc-a10a-77fba75e33ad,,,Chris Garner,Edlyn Manzano,Vhic Bert Serra,Monday-Sunday: 6AM-2PM
reckEVDsDeDBOuSRy,Pancake House - 7701 Garrison Road,"7701 Garrison Road, Hyattsville, MD 20784",Bagel Dynasty,Hyattsville,MD,Referral: Their Otter,Active,Active,Not Onboarded by GH,24227486,894cf585-f4f0-502d-8555-ec991f39efe7,,,Chris Garner,Edlyn Manzano,Vhic Bert Serra,Monday-Sunday: 6AM-2PM
recFUqGEohJGPAkpV,Pancake House - 7701 Garrison Road,"7701 Garrison Road, Hyattsville, MD 20784",Beeman's Burger Bar,Hyattsville,MD,Referral: Their Otter,Active,Discontinued - UE Low Sales,Not Onboarded by GH,24227521,cab46338-e3b9-5cfc-bdcc-b4d16ff736a2,,,Chris Garner,Edlyn Manzano,Vhic Bert Serra,Monday-Sunday: 6AM-2PM
recmFPL9UGqtDZWPa,Panini Cafe - 589 1st Avenue,"589 1st Avenue, New York, NY 10016",Jose's Burrito Bar,New York,NY,Our Otter,Active,Active,Active,768836,54d3e90e-09f1-4515-a334-bf30f1cbbb31,1940022,Tana Jean Frances Liboon,Ria Jain,Ferlyn Torres,Vhic Bert Serra,24/7
rec0UhdfYKgmS3mAw,Panini Cafe - 589 1st Avenue,"589 1st Avenue, New York, NY 10016",Fiona's French Toast,New York,NY,Our Otter,DoorDash - Discontinued,Discontinued - UE Low Sales,Active,23423583,ff956cc9-c05f-5a1d-affc-066ec0b0b8fe,3310093,Tana Jean Frances Liboon,Ria Jain,Ferlyn Torres,Vhic Bert Serra,24/7
rec1F8DLH01m6jzUk,Panini Cafe - 589 1st Avenue,"589 1st Avenue, New York, NY 10016",Luigi's Pasta Ristorante,New York,NY,Our Otter,DoorDash - Discontinued,Active,Active,768811,10529223-8f08-4969-9338-60dda2e57289,1938953,Tana Jean Frances Liboon,Ria Jain,Ferlyn Torres,Vhic Bert Serra,24/7
rec3gyQiPClvkoeen,Panini Cafe - 589 1st Avenue,"589 1st Avenue, New York, NY 10016",Heavens Chicken Wings,New York,NY,Our Otter,Active,Active,Active,849212,348c2d64-ed39-4a64-9035-0e7168086782,1939835,Tana Jean Frances Liboon,Ria Jain,Ferlyn Torres,Vhic Bert Serra,24/7
reccbAY8qmmhI7xXg,Panini Cafe - 589 1st Avenue,"589 1st Avenue, New York, NY 10016",The Pasta Brothers,New York,NY,Our Otter,Active,Active,Active,32882529,a3955bb0-8e35-5ad5-9bea-1e48ec6c0c09,10359464,Tana Jean Frances Liboon,Ria Jain,Ferlyn Torres,Vhic Bert Serra,24/7
recgNDHNyxtMlUzuc,Panini Cafe - 589 1st Avenue,"589 1st Avenue, New York, NY 10016",Aldo's Wraps Spot,New York,NY,Our Otter,Active,Discontinued - UE Low Sales,Active,2077780,a94dc541-8b4f-414e-8dc8-5b1eb31236eb,2900324,Tana Jean Frances Liboon,Ria Jain,Ferlyn Torres,Vhic Bert Serra,24/7
recNWbmdIeWfYwg1l,Panini Cafe - 589 1st Avenue,"589 1st Avenue, New York, NY 10016",Princess Panini,New York,NY,Our Otter,Active,Discontinued - UE Low Sales,Active,2101672,afd6524a-73d6-43eb-9034-9ffd82e363ec,2900607,Tana Jean Frances Liboon,Ria Jain,Ferlyn Torres,Vhic Bert Serra,24/7
recOLKfEI6ldwB268,Panini Cafe - 589 1st Avenue,"589 1st Avenue, New York, NY 10016",The Omelette Farm,New York,NY,Our Otter,Active,Active,Active,875183,a87a165d-d7ac-4a7a-bba3-4a58a4762721,1967490,Tana Jean Frances Liboon,Ria Jain,Ferlyn Torres,Vhic Bert Serra,24/7
recTSIq1PV1mBfXEA,Panini Cafe - 589 1st Avenue,"589 1st Avenue, New York, NY 10016",Sarah's Salad Bar,New York,NY,Our Otter,Active,Active - Onboarding In Process,Active,33886771,b94370f7-fa5a-5ef6-93e3-17ecf81ad133,10566448,Tana Jean Frances Liboon,Ria Jain,Ferlyn Torres,Vhic Bert Serra,24/7
recqeJcRZlDUNyEYi,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",Muf's Muffin Shop,New York,NY,Our Otter,DoorDash - Discontinued,Discontinued - UE Low Sales,Active,23549433,d89cc973-97a6-587a-ba0d-77668ef81e47,3312441,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recrDZVO0IhiEAaCJ,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",Breakfast Burrito Snob,New York,NY,Our Otter,Active,Discontinued by UE,Active,1050862,64cb768c-49ef-4dc6-99a7-0bcccf4d6f1b,2286300,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recrqd7VSNAHa3cmf,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",Holly's Burger Bar,New York,NY,Our Otter,Active,Onboarding - Pending,Active,32863849,09c17c2a-f6ad-5833-9dda-08a8d22f6b8c,10494992,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,24/7
recsJjcD3E9Cbtbyw,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",Quinten's Quinoa Bowls,New York,NY,Our Otter,Active,Onboarding - Pending,Active,35639813,c406c719-1e98-5ada-be8c-ce11646aa1f6,10496520,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,24/7
rectZr5LSSOYJbWEP,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",Princess Panini,New York,NY,Our Otter,Active,Onboarding - Pending,Active,32985745,6f417f94-eeae-5ac2-a58a-de90f252cfb5,10493424,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,24/7
rectCL699dk8Lumn0,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",Stella's Slammin' Burgers,New York,NY,Our Otter,Active - Onboarding In Process,Active,Active,32989131,b1f09dc7-acfa-58b1-bc04-5b30953e460e,9824224,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,24/7
recuZFUrYQBbJA9bN,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",Snobby Chicken Wings,New York,NY,Our Otter,Active,Active,Active,850181,26bd579e-5664-4f0a-8465-2f5eb5fbe705,1937273,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recugIyxLAu6bKaE5,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",Stella's Pancake Bar,New York,NY,Our Otter,Active,Active,Active,833127,c94ccd8d-e9be-4198-8fbe-d5d2814402c8,1938468,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recYYa1OjTlrzoicn,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",Jay's Breakfast Bar,New York,NY,Our Otter,DoorDash - Discontinued,Discontinued - UE Low Sales,Active,23906841,2dae3350-6c10-5740-b00b-3c955c37c9c9,4510336,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recYZexjQA6RD02AT,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",The Panini Project,New York,NY,Our Otter,DoorDash - Discontinued,Discontinued - UE Low Sales,Active,1586787,1dde4596-c091-41e4-a920-88ad2051f989,2773049,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
rec0RRBdGt9FDRZc0,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",The Ice Cream Lab,New York,NY,Our Otter,DoorDash - Discontinued,Discontinued by UE,Active,1589169,4f9d9df8-52af-4738-8d44-25fe3245ae55,2776710,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
rec1sTFbUgUezecPa,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",Maria's Italian Meatballs,New York,NY,Our Otter,Active,Active,Active,834794,be75511f-b737-4253-8dc7-be4d816082a7,1938271,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recaNLi32CPSvAeR3,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",The Mexican Cocina,New York,NY,Our Otter,Active,Active,Active,833133,0736df7e-82a7-4faf-b37a-bbdab42a5460,1938070,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recejPVKJDF32ndoV,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",Frankie's Burger Bar,New York,NY,Our Otter,DoorDash - Discontinued,Discontinued by UE,Active,1586780,9a277746-d7fa-488d-9bb1-29fcff8ea1e3,2776206,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recgS1Yapcv6zzlVR,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",Lola's Smoothie Mix,New York,NY,Our Otter,Active,Onboarding - Pending,Active,32947199,40cf3b10-5224-5a47-afdd-9ab4fa7fa65c,10499904,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,24/7
recjrMk5ZhLqI3nVn,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",Jewel's Breakfast Joint,New York,NY,Our Otter,Active,Discontinued - UE Low Sales,Active,23549395,9b150361-db2a-540a-ab18-2c29adbfeab8,3310488,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
reczdH0caPJ63JXVk,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",The Quinoa Craze,New York,NY,Our Otter,DoorDash - Discontinued,Discontinued - UE Low Sales,Active,23549431,6317de56-94d2-54ef-bf65-6d403360e0ae,3312350,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recIkmNh9iGqNW7CW,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",The Smoothie Squeeze,New York,NY,Our Otter,DoorDash - Discontinued,Discontinued - UE Low Sales,Active,23549456,ebfeeb30-acb6-5cb2-9fcc-788d684bcc28,3312266,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recS56SDiYG9UAYzZ,Panini Grill - 937 1st Avenue,"937 1st Avenue, New York, NY 10022",Farmer Girl Salad,New York,NY,Our Otter,DoorDash - Discontinued,Discontinued - UE Low Sales,Active,23549013,13f6cc3b-6e03-532d-98af-f8f77148fa12,3312440,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recbM38daYTU4VMJO,Village Market & Grill - 164-01 Hillside Ave,"164-01 Hillside Ave, Jamaica, NY 11432",Top Notch Sandwiches,Jamaica,NY,Our Otter,Active,Onboarding - Pending,Active,36256793,f9474f28-1fcb-55a0-8a3c-b717a4e67c2b,10498112,Jan Ceasar Poblete,Chris Garner,Rachelle Kate Funa,Leix Anthony Almeda,24/7
recTOMi0GNdnc6hnT,Village Market & Grill - 164-01 Hillside Ave,"164-01 Hillside Ave, Jamaica, NY 11432",French Omelette Bar,Jamaica,NY,Our Otter,Active,Onboarding - Pending,Active,32863823,c4cb8035-228a-5456-b0b9-37705b56fc97,10491648,Jan Ceasar Poblete,Chris Garner,Rachelle Kate Funa,Leix Anthony Almeda,24/7
reclru6l0NLZaYwMz,Papa Chevere - 703 New York Ave,"703 New York Ave, Union City, NJ 07087",Mary's Chicken Sandwiches,Union City,NJ,Our Otter,Active,Active,Active,34348661,8bdc16c2-e6c0-53fa-ac7c-96bc0c386bbb,10600952,Jan Ceasar Poblete,Chris Garner,Janice Mauricio,Leix Anthony Almeda,Monday - Sunday: 10am - 9pm
rectgFcsYsxGFSZ8r,Paradise Deli - 226 Newark Ave,"226 Newark Ave, Jersey City, NJ 07302",Fresh Seafood House,Jersey City,NJ,Our Otter,Active,Active,Not Onboarded by GH,24636919,a4629426-413f-5515-809e-113bcb2c68ae,,Tana Jean Frances Liboon,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recGdyJoqAB87SgdV,Paradise Deli - 226 Newark Ave,"226 Newark Ave, Jersey City, NJ 07302",Olivia's Breakfast Cafe,Jersey City,NJ,Our Otter,Active,Active,Active,1973260,37444a4a-911e-48f5-ba64-fa483ac2e2d2,2900417,Tana Jean Frances Liboon,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recYEfo0KGfGzlpF2,Paradise Deli & Grocery ll - 226 1/2 Newark Ave,"226 1/2 Newark Ave, Jersey City, NJ 07302",Fierce Chicken Sandwich,Jersey City,NJ,Our Otter,Active,Active,Not Onboarded by GH,24899866,1c89442f-1cfa-5dfb-bba3-cf306cc4bd41,,,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
rec6SQGpEDFj8R36I,Paradise Deli & Grocery ll - 226 1/2 Newark Ave,"226 1/2 Newark Ave, Jersey City, NJ 07302",Gourmet Omelette Bar,Jersey City,NJ,Our Otter,Active,Active,Not Onboarded by GH,24556355,395953f3-9754-5fc3-8386-b41ade80bd6f,,,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recyjygNvIjtUiGic,Paradise Deli & Grocery ll - 226 1/2 Newark Ave,"226 1/2 Newark Ave, Jersey City, NJ 07302",Bosscat Wings,Jersey City,NJ,Our Otter,Active,Active,Not Onboarded by GH,24899981,bb1a086d-fd4f-52fa-9e6d-0f92d6255657,,,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recD28MqvJWOiaEy6,Paradise Deli & Grocery ll - 226 1/2 Newark Ave,"226 1/2 Newark Ave, Jersey City, NJ 07302",Haley's Heavenly Burgers,Jersey City,NJ,Our Otter,Active,Active,Not Onboarded by GH,24556356,67087200-29d9-5a65-9800-d18c3b4b6784,,,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recPserOWwRgtutCj,Park View Market Place - 2051 Frederick Douglass Blvd,"2051 Frederick Douglass Blvd, New York, NY 10026",Chanel's Coffee House,New York,NY,Our Otter,Active,Active,Onboarding - Pending,33885415,1886de6a-a0a4-5740-991e-81840e69d60d,,Tana Jean Frances Liboon,Chris Garner,Edlyn Manzano,Jixford L. Polo,"Monday: 6AM-12AM, Tuesday-Sunday: 12AM-12AM"
